graph,condition,run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
earthquake,shared,20260820T055114Z,2026-08-20T05:53:05.310784+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.013,0.75,0.75,0.75,0.8571428571428571,0.75,0.75,0.75,2,0.0,1,0,4,0,1,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,
earthquake,anon,20260820T055114Z,2026-08-20T05:53:02.703459+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,2.91,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,44,44,0,0.857143,-1,-1,2.16789,0.24897,0.94057,,,0,,3,4,,0.857143,3,0,0.5,0,0,1,0,0,1104,260,0,1364,0.00070317,2.7951
earthquake,named,20260820T055114Z,2026-08-20T05:53:02.335324+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,3.464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.65827,0.53651,0.84592,,,0,,0,2,,0.857143,3,0,0.5,0,1,1,0,0,866,227,0,1093,0.001114,3.3013
earthquake,named,20260820T055114Z,2026-08-20T05:53:02.127670+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,5.021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,48,48,1,1.0,1,1,0.0,0.0,1.0,,,0,,1,2,,0.857143,3,0,0.5,0,1,1,0,0,1512,437,0,1949,0.003697,4.9954
earthquake,named,20260820T055114Z,2026-08-20T05:53:05.657749+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,1.904,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,48,48,0,0.888889,-1,-1,0.0,0.0,1.0,,,0,,2,2,,0.75,4,0,0.5,1,1,1,0,0,799,118,0,917,0.00019065,1.8839
earthquake,named,20260820T055114Z,2026-08-20T05:53:05.356844+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,2.281,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,48,48,0,0.888889,-1,-1,0.0,0.0,1.0,,,0,,2,2,,0.75,4,0,0.5,0,1,1,0,0,1188,220,0,1408,0.00066924,2.2622
earthquake,shared,20260820T055114Z,2026-08-20T05:53:07.670023+00:00,study2_semantic,probe_skel_only,,none,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.042,0.75,0.75,0.75,0.8571428571428571,0.75,0.75,0.75,2,0.0,1,0,4,0,1,12,0,0,0.75,-1,-1,2.07944,0.0,1.0,,,,,,,,0.75,4,0,0.5,0,0,,,,,,,,,
earthquake,shared,20260820T055114Z,2026-08-20T05:53:07.753431+00:00,study2_semantic,probe_random_edits,,none,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.017,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,48,0,0,0.888889,-1,-1,0.0,0.0,1.0,,,,,4,4,,0.75,4,0,0.5,1,1,,,,,,,,,
earthquake,anon,20260820T055114Z,2026-08-20T05:53:03.425692+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,4.592,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09861,0.53651,0.84592,,,0,,1,1,,0.857143,3,0,0.5,0,0,1,0,0,1409,325,0,1734,0.003034,4.4043
earthquake,shared,20260820T055114Z,2026-08-20T05:53:07.801080+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,0,1,1.0,2,1,0.27251,0.0,1.0,,,,,1,1,,0.75,4,0,0.5,1,1,,,,,,,,,
earthquake,named,20260820T055114Z,2026-08-20T05:53:05.832163+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,2.424,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,0.9473,0.0,1.0,,,0,,3,1,,0.75,4,0,0.5,1,0,1,0,0,789,202,0,991,0.00150075,2.2954
earthquake,anon,20260820T055114Z,2026-08-20T05:53:08.292369+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,1.333,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.30086,0.55767,0.83697,,,0,,1,1,,0.75,4,0,0.5,1,0,1,0,0,700,100,0,800,0.000975,1.2075
earthquake,anon,20260820T055114Z,2026-08-20T05:53:08.113921+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,1.643,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,48,48,0,0.888889,-1,-1,0.0,0.0,1.0,,,0,,2,2,,0.75,4,0,0.5,1,1,1,0,0,710,77,0,787,0.0001527,1.6238
earthquake,anon,20260820T055114Z,2026-08-20T05:53:08.055761+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,2.15,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,48,48,0,0.888889,-1,-1,0.0,0.0,1.0,,,0,,3,3,,0.75,4,0,0.5,1,1,1,0,0,1098,208,0,1306,0.00062537,2.1302
earthquake,shared,20260820T055114Z,2026-08-20T05:53:10.237696+00:00,study2_semantic,oracle,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthquake,shared,20260820T055114Z,2026-08-20T05:53:10.267696+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.015,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,,,,,,,,,,,,,,,,,0.888889,,,,,,,,,,,,,,
earthquake,named,20260820T055114Z,2026-08-20T05:53:07.186856+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,4.209,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,48,48,0,0.888889,-1,-1,0.0,0.0,1.0,,,0,,2,2,,0.75,4,0,0.5,1,1,1,0,0,1509,287,0,1796,0.002944,4.1775
earthquake,anon,20260820T055114Z,2026-08-20T05:53:09.785590+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,2.83,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,48,48,0,0.888889,-1,-1,0.47274,0.69052,0.6375,,,0,,1,2,,0.75,4,0,0.5,1,1,1,0,0,769,154,0,923,0.0008465,2.5482
earthquake,anon,20260820T055114Z,2026-08-20T05:53:09.658892+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,2.965,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.30086,0.55767,0.83697,,,0,,1,1,,0.75,4,0,0.5,1,0,1,0,0,1406,158,0,1564,0.002196,2.7209
earthquake,named,20260820T055114Z,2026-08-20T05:53:10.312025+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,2.738,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,48,48,0,0.888889,-1,-1,0.76603,0.49776,0.87995,,,0,,0,2,,0.888889,0,5,0.5,0,0,1,0,0,1185,241,0,1426,0.00069907,2.5972
earthquake,named,20260820T055114Z,2026-08-20T05:53:07.594468+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,5.546,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,48,48,0,0.888889,-1,-1,0.47274,0.69052,0.6375,,,0,,1,2,,0.75,4,0,0.5,1,1,1,0,0,858,152,0,1010,0.000885,5.3003
earthquake,shared,20260820T055114Z,2026-08-20T05:53:13.174315+00:00,study2_semantic,probe_skel_only,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.013,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,24,0,0,0.888889,-1,-1,0.0,0.0,1.0,,,,,,,,0.888889,0,5,0.5,0,0,,,,,,,,,
earthquake,shared,20260820T055114Z,2026-08-20T05:53:13.216051+00:00,study2_semantic,probe_random_edits,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,0,1,1.0,2,1,0.86671,0.0,1.0,,,,,4,4,,0.888889,0,5,0.5,1,0,,,,,,,,,
earthquake,shared,20260820T055114Z,2026-08-20T05:53:13.401327+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,40,0,1,1.0,2,1,0.64084,0.0,1.0,,,,,1,0,,0.888889,0,5,0.5,1,0,,,,,,,,,
earthquake,named,20260820T055114Z,2026-08-20T05:53:11.423915+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,2.457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,0.86671,0.0,1.0,,,0,,4,4,,0.888889,0,5,0.5,1,0,1,0,0,795,115,0,910,0.00018825,2.2987
earthquake,named,20260820T055114Z,2026-08-20T05:53:12.647150+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,2.006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.02263,0.0,1.0,,,0,,2,1,,0.888889,0,5,0.5,1,0,1,0,0,785,164,0,949,0.00132675,1.8469
earthquake,anon,20260820T055114Z,2026-08-20T05:53:13.916431+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,1.734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,1.09961,0.19581,0.95917,,,0,,3,4,,0.888889,0,5,0.5,1,0,1,0,0,706,111,0,817,0.0001725,1.6554
earthquake,named,20260820T055114Z,2026-08-20T05:53:12.686011+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,3.438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.34377,0.44154,0.88317,,,0,,1,1,,0.888889,0,5,0.5,1,0,1,0,0,1506,227,0,1733,0.002641,3.1775
earthquake,named,20260820T055114Z,2026-08-20T05:53:13.085518+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,3.103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.34377,0.44154,0.88317,,,0,,1,1,,0.888889,0,5,0.5,1,0,1,0,0,851,282,0,1133,0.0012715,2.8463
earthquake,shared,20260820T055114Z,2026-08-20T05:53:16.237749+00:00,study2_semantic,oracle,,none,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthquake,shared,20260820T055114Z,2026-08-20T05:53:16.268178+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
earthquake,anon,20260820T055114Z,2026-08-20T05:53:14.696984+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,1.593,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,24,24,0,0.888889,-1,-1,0.0,0.0,1.0,,,0,,0,0,,0.888889,0,5,0.5,0,0,1,0,0,696,103,0,799,0.0009855,1.5792
earthquake,anon,20260820T055114Z,2026-08-20T05:53:13.560846+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,2.827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,0.86671,0.0,1.0,,,0,,4,4,,0.888889,0,5,0.5,1,0,1,0,0,1095,272,0,1367,0.00071809,2.6241
earthquake,anon,20260820T055114Z,2026-08-20T05:53:04.390809+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,12.31,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,24,24,0,0.857143,-1,-1,1.09861,0.53651,0.84592,,,0,,0,1,,0.857143,3,0,0.5,0,0,1,0,0,851,115,0,966,0.0007705,12.2441
earthquake,named,20260820T055114Z,2026-08-20T05:53:16.348729+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,2.169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.28562,0.45465,0.83078,,,0,,4,3,,1.0,0,4,0.5,0,0,1,0,0,801,120,0,921,0.00019215,2.0152
earthquake,named,20260820T055114Z,2026-08-20T05:53:16.315609+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,2.547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.80379,0.87798,0.76154,,,0,,2,2,,1.0,0,4,0.5,0,0,1,0,0,1195,239,0,1434,0.00069907,2.3945
earthquake,shared,20260820T055114Z,2026-08-20T05:53:18.887357+00:00,study2_semantic,probe_skel_only,,none,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,0,1,1.0,1,1,0.0,0.0,1.0,,,,,,,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,named,20260820T055114Z,2026-08-20T05:53:16.425765+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,2.789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.71801,0.80857,0.74599,,,0,,2,2,,1.0,0,4,0.5,0,0,1,0,0,791,233,0,1024,0.00164175,2.4544
earthquake,shared,20260820T055114Z,2026-08-20T05:53:18.935077+00:00,study2_semantic,probe_random_edits,,none,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,0,1,1.0,1,1,1.59766,0.45102,0.87966,,,,,4,4,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,shared,20260820T055114Z,2026-08-20T05:53:19.241126+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,0,1,1.0,1,1,0.0,0.0,1.0,,,,,0,0,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,anon,20260820T055114Z,2026-08-20T05:53:19.306340+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,1.496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,48,48,1,1.0,1,1,0.0,0.0,1.0,,,0,,4,0,,1.0,0,4,0.5,0,0,1,0,0,712,73,0,785,0.0001506,1.4767
earthquake,anon,20260820T055114Z,2026-08-20T05:53:15.687261+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,5.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.1508,0.0,1.0,,,0,,2,2,,0.888889,0,5,0.5,1,0,1,0,0,1403,296,0,1699,0.002883,5.0164
earthquake,named,20260820T055114Z,2026-08-20T05:53:16.737059+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,4.685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.60932,0.44056,0.85531,,,0,,0,2,,1.0,0,4,0.5,0,0,1,0,0,1511,326,0,1837,0.003141,4.528
earthquake,anon,20260820T055114Z,2026-08-20T05:53:19.277396+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,2.707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.95097,0.81068,0.74581,,,0,,0,3,,1.0,0,4,0.5,0,0,1,0,0,1105,255,0,1360,0.00069615,2.5494
earthquake,shared,20260820T055114Z,2026-08-20T05:53:22.026842+00:00,study2_semantic,oracle,,none,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthquake,shared,20260820T055114Z,2026-08-20T05:53:22.047983+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
earthquake,anon,20260820T055114Z,2026-08-20T05:53:16.159201+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,6.993,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,48,48,0,0.888889,-1,-1,1.91738,0.44154,0.88317,,,0,,0,1,,0.888889,0,5,0.5,0,0,1,0,0,762,146,0,908,0.000819,6.702
earthquake,anon,20260820T055114Z,2026-08-20T05:53:20.824780+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,2.365,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,48,48,1,1.0,1,2,1.84082,0.30454,0.93167,,,0,,1,3,,1.0,0,4,0.5,0,0,1,0,0,702,183,0,885,0.00135,2.0749
earthquake,anon,20260820T055114Z,2026-08-20T05:53:21.447469+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,2.269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,40,40,1,1.0,1,1,1.59766,0.45102,0.87966,,,0,,0,1,,1.0,0,4,0.5,0,0,1,0,0,778,86,0,864,0.000647,2.1388
earthquake,named,20260820T055114Z,2026-08-20T05:53:22.091912+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,2.119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,36,36,1,1.0,1,1,0.0,0.0,1.0,,,0,,2,0,,1.0,0,4,0.5,0,0,1,0,0,1190,203,0,1393,0.00064496,2.0994
earthquake,named,20260820T055114Z,2026-08-20T05:53:23.179448+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,1.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.66174,0.45294,0.87869,,,0,,3,4,,1.0,0,4,0.5,0,0,1,0,0,796,100,0,896,0.0001794,1.5922
earthquake,shared,20260820T055114Z,2026-08-20T05:53:24.880208+00:00,study2_semantic,probe_skel_only,,none,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,0,1,1.0,1,1,0.0,0.0,1.0,,,,,,,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,shared,20260820T055114Z,2026-08-20T05:53:24.916118+00:00,study2_semantic,probe_random_edits,,none,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,0,1,1.0,1,1,0.48942,0.26032,0.92756,,,,,4,4,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,shared,20260820T055114Z,2026-08-20T05:53:25.022088+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,0.011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,0,1,1.0,1,1,0.0,0.0,1.0,,,,,0,0,,1.0,0,4,0.5,0,0,,,,,,,,,
earthquake,anon,20260820T055114Z,2026-08-20T05:53:20.912034+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,4.653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.71801,0.80857,0.74599,,,0,,3,2,,1.0,0,4,0.5,0,0,1,0,0,1408,410,0,1818,0.003458,4.5011
earthquake,named,20260820T055114Z,2026-08-20T05:53:23.215511+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,3.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,48,48,1,1.0,1,1,0.0,0.0,1.0,,,0,,4,0,,1.0,0,4,0.5,0,0,1,0,0,786,273,0,1059,0.001818,3.0018
earthquake,anon,20260820T055114Z,2026-08-20T05:53:25.061437+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,2.297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.82928,0.56161,0.85608,,,0,,0,3,,1.0,0,4,0.5,0,0,1,0,0,1100,199,0,1299,0.00061279,2.2184
earthquake,anon,20260820T055114Z,2026-08-20T05:53:25.598915+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,2.173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.66174,0.45294,0.87869,,,0,,3,4,,1.0,0,4,0.5,0,0,1,0,0,707,122,0,829,0.00017925,2.0984
earthquake,named,20260820T055114Z,2026-08-20T05:53:23.751546+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260829,2654168616,5,4,300,150,1,0,4,0,success,,4.519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.48942,0.26032,0.92756,,,0,,2,1,,1.0,0,4,0.5,0,0,1,0,0,1507,288,0,1795,0.002947,4.4435
earthquake,shared,20260820T055114Z,2026-08-20T05:53:28.304680+00:00,study2_semantic,oracle,,none,-1,20260830,2654168747,5,4,300,150,1,0,4,0,success,,0.006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
