arm,condition,model_tag,graph,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe,anon,gpt-5.4-mini,cancer,12,12,0,0.706349,0.188459,0.599719,0.81298,0.72619,0.180616,0.623997,0.828384,0.748016,0.121917,0.679035,0.816997,1.833333,1.029857,1.250637,2.41603,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,28.333333,15.083605,19.79898,36.867686,0.083333,0.288675,-0.08,0.246667,0.764881,0.115769,0.699379,0.830384,-0.833333,0.57735,-1.16,-0.506667,1.395978,0.38082,1.180508,1.611447,0.496876,0.363678,0.291106,0.702646,0.788581,0.189594,0.681308,0.895854,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068667,0.040797,0.045583,0.09175,0.5,0.6742,0.118536,0.881464,1.666667,1.154701,1.013333,2.32,0.0,0.0,0.0,0.0,0.25,0.452267,-0.005894,0.505894
probe,anon,gpt-5.4-mini,earthquake,12,12,0,0.666865,0.21121,0.547362,0.786369,0.694444,0.220995,0.569405,0.819484,0.756151,0.104058,0.697274,0.815027,2.0,0.953463,1.460528,2.539472,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,39.666667,12.956805,32.335664,46.997669,0.0,0.0,0.0,0.0,0.777778,0.098082,0.722283,0.833273,-1.0,0.0,-1.0,-1.0,1.417906,0.388052,1.198345,1.637467,0.809648,0.391844,0.587942,1.031355,0.653724,0.228219,0.524597,0.782851,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160083,0.155012,0.072377,0.247789,1.083333,1.240112,0.381674,1.784993,2.333333,1.073087,1.726177,2.940489,0.083333,0.288675,-0.08,0.246667,0.333333,0.651339,-0.035196,0.701863
probe,anon,gpt-5.4-mini,sachs,12,12,0,0.425378,0.127221,0.353397,0.49736,1.0,0.0,1.0,1.0,0.637597,0.091933,0.585581,0.689613,12.333333,2.348436,11.004581,13.662086,0.9375,0.113067,0.873526,1.001474,2.833333,1.029857,2.250637,3.41603,2.833333,1.029857,2.250637,3.41603,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.481092,0.095043,0.427317,0.534868,-1.0,0.0,-1.0,-1.0,2.799564,0.962375,2.255049,3.344079,0.115978,0.269601,-0.036563,0.268519,0.916617,0.194601,0.806511,1.026723,,,,,,,,,0.616529,0.084475,0.568733,0.664326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92425,0.787391,2.478741,3.369759,3.666667,0.651339,3.298137,4.035196,3.25,0.965307,2.703826,3.796174,0.416667,0.514929,0.125318,0.708015,1.5,1.381699,0.71823,2.28177
probe,anon,gpt-5.4-mini,survey,12,12,0,0.741919,0.152547,0.655608,0.828231,0.756566,0.135515,0.679891,0.833241,0.80404,0.114361,0.739335,0.868746,2.333333,1.302678,1.596274,3.070393,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,0.083333,0.288675,-0.08,0.246667,0.799495,0.125581,0.728441,0.870549,-0.833333,0.57735,-1.16,-0.506667,1.444831,0.971106,0.895376,1.994286,0.460017,0.42854,0.217547,0.702486,0.787091,0.217054,0.664281,0.9099,,,,,,,,,0.751515,0.108261,0.690261,0.81277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122667,0.059293,0.089118,0.156215,1.25,1.215431,0.562305,1.937695,2.333333,1.073087,1.726177,2.940489,0.083333,0.288675,-0.08,0.246667,0.75,0.965307,0.203826,1.296174
probe,anon,qwen3-coder-30b-a3b-instruct,asia,12,12,0,0.758667,0.111731,0.69545,0.821885,0.752646,0.118606,0.685538,0.819753,0.808912,0.046622,0.782533,0.835291,3.25,1.05529,2.652914,3.847086,0.805556,0.171643,0.708439,0.902672,2.5,0.6742,2.118536,2.881464,2.5,0.6742,2.118536,2.881464,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.825915,0.050931,0.797099,0.854732,-1.0,0.0,-1.0,-1.0,2.323046,0.669316,1.944344,2.701747,0.187007,0.336751,-0.003527,0.377542,0.888097,0.20501,0.772102,1.004093,,,,,,,,,0.783379,0.073116,0.74201,0.824748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859333,0.344463,0.664435,1.054231,2.916667,1.564279,2.031592,3.801741,3.5,0.797724,3.048645,3.951355,0.0,0.0,0.0,0.0,0.666667,0.651339,0.298137,1.035196
probe,anon,qwen3-coder-30b-a3b-instruct,cancer,12,12,0,0.784392,0.129566,0.711083,0.8577,0.801587,0.12975,0.728174,0.875,0.784392,0.129566,0.711083,0.8577,1.416667,0.792961,0.968006,1.865327,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,40.833333,9.398581,35.515585,46.151081,0.083333,0.288675,-0.08,0.246667,0.792328,0.117709,0.725728,0.858929,-0.833333,0.57735,-1.16,-0.506667,1.786589,0.693448,1.394234,2.178944,0.716768,0.511985,0.427085,1.00645,0.697634,0.242882,0.560211,0.835058,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084583,0.036513,0.063924,0.105242,1.416667,0.792961,0.968006,1.865327,2.75,1.13818,2.106014,3.393986,0.0,0.0,0.0,0.0,0.5,0.6742,0.118536,0.881464
probe,anon,qwen3-coder-30b-a3b-instruct,earthquake,12,12,0,0.740741,0.209849,0.622008,0.859474,0.785714,0.195286,0.675221,0.896208,0.757407,0.166453,0.663228,0.851587,1.916667,1.78164,0.908609,2.924725,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,42.5,8.660254,37.6,47.4,0.083333,0.288675,-0.08,0.246667,0.792328,0.117709,0.725728,0.858929,-0.833333,0.57735,-1.16,-0.506667,1.478396,0.816649,1.016333,1.940458,0.686213,0.493229,0.407143,0.965284,0.69884,0.235425,0.565636,0.832044,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113167,0.081896,0.06683,0.159503,1.166667,0.937437,0.636262,1.697072,3.0,1.128152,2.361688,3.638312,0.0,0.0,0.0,0.0,0.5,0.6742,0.118536,0.881464
probe,anon,qwen3-coder-30b-a3b-instruct,sachs,12,12,0,0.403208,0.130489,0.329377,0.477039,1.0,0.0,1.0,1.0,0.625667,0.087407,0.576212,0.675122,12.666667,2.46183,11.273755,14.059578,0.916667,0.123091,0.847021,0.986312,3.166667,0.834847,2.694307,3.639026,3.166667,0.834847,2.694307,3.639026,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.469765,0.10319,0.41138,0.528151,-1.0,0.0,-1.0,-1.0,3.152181,0.481592,2.879694,3.424667,0.099806,0.23549,-0.033435,0.233047,0.941697,0.1504,0.8566,1.026795,,,,,,,,,0.616529,0.084475,0.568733,0.664326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.315167,0.801577,2.861632,3.768702,3.833333,0.389249,3.613095,4.053572,3.166667,1.403459,2.372585,3.960748,0.333333,0.492366,0.054751,0.611916,1.0,1.279204,0.276222,1.723778
probe,anon,qwen3-coder-30b-a3b-instruct,survey,12,12,0,0.731061,0.169555,0.635126,0.826995,0.752694,0.164071,0.659862,0.845526,0.796212,0.127817,0.723893,0.868531,2.416667,1.378954,1.63645,3.196884,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,45.333333,9.237604,40.106667,50.56,0.083333,0.288675,-0.08,0.246667,0.808586,0.129508,0.73531,0.881862,-0.833333,0.57735,-1.16,-0.506667,1.626473,0.830627,1.156502,2.096445,0.46701,0.515151,0.175536,0.758484,0.759483,0.255821,0.614739,0.904228,,,,,,,,,0.751515,0.108261,0.690261,0.81277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103583,0.061159,0.068979,0.138187,2.083333,1.083625,1.470215,2.696452,2.833333,1.337116,2.076789,3.589878,0.083333,0.288675,-0.08,0.246667,0.583333,0.668558,0.205061,0.961606
probe,named,claude-haiku-4.5,asia,12,12,0,0.77583,0.138737,0.697333,0.854328,0.759259,0.178978,0.657993,0.860526,0.842386,0.074044,0.800492,0.88428,2.833333,1.642245,1.904146,3.762521,0.777778,0.164122,0.684917,0.870639,2.666667,0.492366,2.388084,2.945249,2.666667,0.492366,2.388084,2.945249,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.842386,0.074043,0.800492,0.88428,-1.0,0.0,-1.0,-1.0,2.405946,0.695938,2.012182,2.79971,0.231725,0.315216,0.053375,0.410075,0.854555,0.221606,0.72917,0.97994,,,,,,,,,0.783379,0.073116,0.74201,0.824748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824583,0.229774,0.694576,0.95459,1.666667,0.651339,1.298137,2.035196,2.083333,0.288675,1.92,2.246667,0.166667,0.389249,-0.053572,0.386905,0.833333,0.389249,0.613095,1.053572
probe,named,claude-haiku-4.5,cancer,12,12,0,0.800265,0.125434,0.729294,0.871235,0.809524,0.136209,0.732456,0.886591,0.824074,0.103193,0.765687,0.882461,1.25,0.621582,0.898307,1.601693,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,33.5,12.566188,26.39001,40.60999,0.166667,0.389249,-0.053572,0.386905,0.833334,0.11396,0.768854,0.897813,-0.5,1.243163,-1.203386,0.203386,1.715528,0.463597,1.453223,1.977833,0.618518,0.541992,0.311858,0.925179,0.736218,0.253552,0.592758,0.879679,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209167,0.456587,-0.049171,0.467505,1.083333,0.288675,0.92,1.246667,1.75,0.621582,1.398307,2.101693,0.083333,0.288675,-0.08,0.246667,0.75,0.753778,0.32351,1.17649
probe,named,claude-haiku-4.5,earthquake,12,12,0,0.844246,0.077561,0.800362,0.88813,0.853175,0.071669,0.812624,0.893725,0.844246,0.077561,0.800362,0.88813,1.083333,0.514929,0.791985,1.374682,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,32.833333,9.083785,27.693698,37.972969,0.083333,0.288675,-0.08,0.246667,0.844246,0.077561,0.800362,0.88813,-0.833333,0.57735,-1.16,-0.506667,1.566077,0.653889,1.196104,1.936049,0.454287,0.420674,0.216268,0.692306,0.78746,0.207366,0.670131,0.904789,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072333,0.04485,0.046957,0.09771,1.333333,0.651339,0.964804,1.701863,1.833333,0.834847,1.360974,2.305693,0.0,0.0,0.0,0.0,1.0,0.852803,0.517481,1.482519
probe,named,claude-haiku-4.5,sachs,12,12,0,0.394087,0.089738,0.343313,0.444861,1.0,0.0,1.0,1.0,0.631973,0.08199,0.585582,0.678363,12.75,1.864745,11.694921,13.805079,0.895833,0.128732,0.822996,0.96867,3.0,1.128152,2.361688,3.638312,3.0,1.128152,2.361688,3.638312,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.487561,0.082337,0.440975,0.534148,-1.0,0.0,-1.0,-1.0,3.007079,0.51955,2.713116,3.301042,0.115978,0.269601,-0.036564,0.268519,0.916617,0.194601,0.806511,1.026723,,,,,,,,,0.616529,0.084475,0.568733,0.664326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.981167,1.102926,2.357127,3.605206,1.916667,0.288675,1.753333,2.08,2.25,1.215431,1.562305,2.937695,0.166667,0.389249,-0.053572,0.386905,1.416667,0.900337,0.907253,1.92608
probe,named,claude-haiku-4.5,survey,12,12,0,0.66431,0.239714,0.528679,0.799941,0.680976,0.232012,0.549704,0.812249,0.808586,0.101691,0.751048,0.866123,2.75,1.712255,1.7812,3.7188,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,0.083333,0.288675,-0.08,0.246667,0.810101,0.111822,0.746832,0.87337,-0.833333,0.57735,-1.16,-0.506667,1.465287,1.101896,0.84183,2.088743,0.639712,0.724947,0.229534,1.049889,0.676903,0.328278,0.491163,0.862644,,,,,,,,,0.751515,0.108261,0.690261,0.81277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164417,0.082223,0.117895,0.210939,1.333333,0.492366,1.054751,1.611916,1.916667,0.288675,1.753333,2.08,0.083333,0.288675,-0.08,0.246667,0.583333,0.514929,0.291985,0.874682
probe,named,gemini-3-flash-preview,asia,12,12,0,0.905507,0.079815,0.860347,0.950666,0.94213,0.080732,0.896451,0.987808,0.916618,0.072761,0.875449,0.957786,1.333333,1.073087,0.726177,1.940489,0.805556,0.171643,0.708439,0.902672,2.583333,0.514929,2.291985,2.874682,2.583333,0.514929,2.291985,2.874682,48.0,0.0,48.0,48.0,0.25,0.452267,-0.005894,0.505894,0.910268,0.074474,0.868131,0.952406,-0.5,0.904534,-1.011788,0.011788,2.323706,0.600159,1.984134,2.663278,0.140019,0.270681,-0.013133,0.293171,0.917774,0.176322,0.818011,1.017538,,,,,,,,,0.783379,0.073116,0.74201,0.824748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832083,0.301821,0.661312,1.002854,0.916667,0.668558,0.538394,1.294939,2.75,0.621582,2.398307,3.101693,0.416667,0.514929,0.125318,0.708015,2.166667,0.937437,1.636262,2.697072
probe,named,gemini-3-flash-preview,cancer,12,12,0,0.895503,0.120972,0.827056,0.963949,0.93254,0.130739,0.858567,1.006512,0.895503,0.120972,0.827056,0.963949,0.75,0.753778,0.32351,1.17649,0.166667,0.389249,-0.053572,0.386905,0.833333,0.389249,0.613095,1.053572,0.833333,0.389249,0.613095,1.053572,42.333333,6.020168,38.927103,45.739564,0.416667,0.514929,0.125318,0.708015,0.895503,0.120972,0.827056,0.963949,-0.166667,1.029857,-0.749363,0.41603,1.558526,1.006324,0.989144,2.127907,0.464086,0.416877,0.228215,0.699956,0.768546,0.230193,0.638302,0.89879,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745,0.036331,0.053944,0.095056,0.0,0.0,0.0,0.0,2.25,0.621582,1.898307,2.601693,0.0,0.0,0.0,0.0,1.25,0.753778,0.82351,1.67649
probe,named,gemini-3-flash-preview,earthquake,12,12,0,0.955026,0.066946,0.917148,0.992904,0.964286,0.06461,0.927729,1.000842,0.955026,0.066946,0.917148,0.992904,0.333333,0.492366,0.054751,0.611916,0.25,0.452267,-0.005894,0.505894,0.75,0.452267,0.494106,1.005894,0.75,0.452267,0.494106,1.005894,37.333333,6.227992,33.809515,40.857151,0.666667,0.492366,0.388084,0.945249,0.955027,0.066945,0.917149,0.992904,0.333333,0.984732,-0.223831,0.890498,1.053504,1.004995,0.484875,1.622133,0.418958,0.455143,0.161436,0.676479,0.822081,0.210511,0.702973,0.941189,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06525,0.05197,0.035845,0.094655,0.0,0.0,0.0,0.0,1.833333,0.389249,1.613095,2.053572,0.0,0.0,0.0,0.0,1.416667,0.668558,1.038394,1.794939
probe,named,gemini-3-flash-preview,sachs,12,12,0,0.415967,0.124585,0.345477,0.486458,1.0,0.0,1.0,1.0,0.672123,0.100247,0.615402,0.728843,12.25,2.416797,10.882568,13.617432,0.9375,0.113067,0.873526,1.001474,2.666667,1.073087,2.059511,3.273823,2.666667,1.073087,2.059511,3.273823,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.494018,0.094218,0.440709,0.547327,-1.0,0.0,-1.0,-1.0,2.692878,0.613201,2.345927,3.03983,0.057763,0.200095,-0.055451,0.170978,0.958333,0.144338,0.876667,1.04,,,,,,,,,0.616529,0.084475,0.568733,0.664326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.675167,1.011557,2.102825,3.247509,0.666667,0.492366,0.388084,0.945249,3.0,0.738549,2.582127,3.417873,0.333333,0.492366,0.054751,0.611916,2.833333,0.937437,2.302928,3.363738
probe,named,gemini-3-flash-preview,survey,12,12,0,0.667668,0.208883,0.549482,0.785855,0.710354,0.200681,0.596808,0.8239,0.805034,0.117067,0.738797,0.871271,3.0,1.758098,2.005262,3.994738,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,43.666667,8.605847,38.79745,48.535883,0.083333,0.288675,-0.08,0.246667,0.803402,0.138016,0.725312,0.881492,-0.666667,1.154701,-1.32,-0.013333,2.107524,0.928999,1.581893,2.633155,0.790754,0.715728,0.385793,1.195715,0.592449,0.320042,0.411369,0.77353,,,,,,,,,0.751515,0.108261,0.690261,0.81277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1395,0.082027,0.093089,0.185911,0.166667,0.389249,-0.053572,0.386905,2.25,1.215431,1.562305,2.937695,0.083333,0.288675,-0.08,0.246667,1.0,0.953463,0.460528,1.539472
probe,named,gpt-4o-mini-2024-07-18,asia,12,12,0,0.750214,0.170975,0.653475,0.846952,0.686508,0.194559,0.576426,0.79659,0.808249,0.07455,0.766069,0.85043,3.166667,1.696699,2.206669,4.126665,0.75,0.150756,0.664702,0.835298,2.666667,0.651339,2.298137,3.035196,2.666667,0.651339,2.298137,3.035196,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.809554,0.082701,0.762762,0.856347,-1.0,0.0,-1.0,-1.0,2.071077,0.735056,1.65518,2.486974,1e-06,3e-06,-1e-06,2e-06,1.0,0.0,1.0,1.0,,,,,,,,,0.783379,0.073116,0.74201,0.824748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747833,0.228421,0.618592,0.877074,3.5,0.522233,3.204519,3.795481,2.666667,1.370689,1.891126,3.442207,0.166667,0.389249,-0.053572,0.386905,0.416667,0.514929,0.125318,0.708015
probe,named,gpt-4o-mini-2024-07-18,cancer,12,12,0,0.766865,0.203774,0.651569,0.882161,0.769841,0.195637,0.659149,0.880533,0.808532,0.123974,0.738387,0.878676,1.416667,1.083625,0.803548,2.029785,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,40.333333,13.068584,32.939086,47.727581,0.166667,0.389249,-0.053572,0.386905,0.808532,0.123974,0.738387,0.878677,-0.666667,0.778499,-1.107144,-0.226189,1.739599,0.666467,1.36251,2.116688,0.428267,0.626503,0.073789,0.782744,0.847898,0.231652,0.716829,0.978968,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209917,0.490904,-0.067838,0.487672,2.25,0.452267,1.994106,2.505894,3.25,1.288057,2.521213,3.978787,0.0,0.0,0.0,0.0,0.666667,0.778499,0.226189,1.107144
probe,named,gpt-4o-mini-2024-07-18,earthquake,12,12,0,0.844246,0.077561,0.800362,0.88813,0.853175,0.071669,0.812624,0.893725,0.844246,0.077561,0.800362,0.88813,1.083333,0.514929,0.791985,1.374682,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,40.333333,12.81571,33.082163,47.584504,0.083333,0.288675,-0.08,0.246667,0.844246,0.077561,0.800362,0.88813,-0.833333,0.57735,-1.16,-0.506667,1.834427,0.746601,1.411998,2.256856,0.307272,0.389787,0.086729,0.527815,0.85244,0.198489,0.740134,0.964746,,,,,,,,,0.72123,0.085313,0.67296,0.769501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073167,0.045234,0.047573,0.09876,2.083333,0.288675,1.92,2.246667,3.0,1.537412,2.130127,3.869873,0.083333,0.288675,-0.08,0.246667,0.916667,0.792961,0.468006,1.365327
probe,named,gpt-4o-mini-2024-07-18,sachs,12,12,0,0.397267,0.104642,0.33806,0.456474,1.0,0.0,1.0,1.0,0.630415,0.079406,0.585487,0.675344,12.75,1.959824,11.641125,13.858875,0.916667,0.123091,0.847021,0.986312,3.0,0.852803,2.517481,3.482519,3.0,0.852803,2.517481,3.482519,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.4675,0.095812,0.413289,0.521711,-1.0,0.0,-1.0,-1.0,2.971139,0.617666,2.621662,3.320617,0.057763,0.200095,-0.055452,0.170977,0.958333,0.144338,0.876667,1.04,,,,,,,,,0.616529,0.084475,0.568733,0.664326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.195833,0.878071,2.699018,3.692649,4.0,0.0,4.0,4.0,2.0,1.477098,1.164253,2.835747,0.333333,0.492366,0.054751,0.611916,0.833333,1.193416,0.158095,1.508572
probe,named,gpt-4o-mini-2024-07-18,survey,12,12,0,0.6,0.265374,0.449851,0.750149,0.61431,0.25614,0.469385,0.759235,0.754545,0.114774,0.689606,0.819485,3.333333,1.922751,2.245435,4.421232,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,43.333333,9.158536,38.151404,48.515263,0.0,0.0,0.0,0.0,0.771212,0.106336,0.711047,0.831377,-1.0,0.0,-1.0,-1.0,1.73764,1.002877,1.170209,2.305071,0.512083,0.610684,0.166556,0.85761,0.746026,0.317696,0.566272,0.925779,,,,,,,,,0.751515,0.108261,0.690261,0.81277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093917,0.061173,0.059305,0.128528,2.5,0.6742,2.118536,2.881464,1.083333,0.792961,0.634673,1.531994,0.083333,0.288675,-0.08,0.246667,0.166667,0.389249,-0.053572,0.386905
