graph,condition,run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
earthquake,named,20260820T064424Z,2026-08-20T06:44:35.393896+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.90909,0.42895,0.90601,,,0,,2,4,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:35.482179+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.072,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,32,32,0,0.857143,-1,-1,2.26828,0.08061,0.98656,,,0,,2,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:35.554006+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.054,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,24,24,0,0.857143,-1,-1,1.4692,1.02986,0.51369,,,0,,0,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:35.589061+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.133,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.4692,1.02986,0.51369,,,0,,1,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:35.665275+00:00,study2_semantic,probe_skel_only,,none,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.087,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,8,0,0,0.857143,-1,-1,1.3863,0.0,1.0,,,,,,,,0.857143,3,0,0.5,0,0,,,,,,,,,
earthquake,named,20260820T064424Z,2026-08-20T06:44:35.610170+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,2.69436,1.22097,0.48935,,,0,,0,2,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:35.727658+00:00,study2_semantic,probe_random_edits,,none,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,0,1,1.0,1,1,1.59634,0.0,1.0,,,,,3,4,,0.857143,3,0,0.5,0,1,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:35.764259+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,24,0,1,1.0,1,1,0.98082,0.00032,0.99997,,,,,0,1,,0.857143,3,0,0.5,0,1,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:35.804565+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.313,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.64237,1.06899,0.51012,,,0,,2,2,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:35.902779+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.238,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.64237,1.06899,0.51012,,,0,,3,2,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:35.857004+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,2.01791,0.85264,0.7233,,,0,,3,4,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:35.983457+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.206,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.4692,1.02986,0.51369,,,0,,1,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:36.189445+00:00,study2_semantic,oracle,,none,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:36.057614+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260823,2654167830,5,4,60,60,1,0,4,0,success,,0.171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,2.69436,1.22097,0.48935,,,0,,0,2,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:36.228487+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.009,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,2,0.0,1,0,2,0,1,,,,,,,,,,,,,,,,,0.666667,,,,,,,,,,,,,,
earthquake,named,20260820T064424Z,2026-08-20T06:44:36.238310+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.06,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.948,0.0,1.0,,,0,,2,4,1,0.666667,2,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:36.295320+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.016,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,2,0.0,1,0,2,0,1,8,8,0,0.666667,-1,-1,1.09861,0.0,1.0,,,0,,2,0,1,0.666667,2,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:36.311835+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.049,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,28,28,0,0.857143,-1,-1,1.3863,0.0,1.0,,,0,,2,2,1,0.666667,2,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:36.343350+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.054,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,30,30,0,0.857143,-1,-1,1.3863,0.0,1.0,,,0,,1,2,1,0.666667,2,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:36.390947+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,36,36,1,1.0,1,1,0.00058,0.00058,0.99995,,,0,,0,2,1,0.666667,2,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:36.402709+00:00,study2_semantic,probe_skel_only,,none,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.01,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,2,0.0,1,0,2,0,1,4,0,0,0.666667,-1,-1,1.09861,0.0,1.0,,,,,,,,0.666667,2,0,0.5,0,0,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:36.412547+00:00,study2_semantic,probe_random_edits,,none,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.063,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,0,0,0.857143,-1,-1,1.3863,0.0,1.0,,,,,2,4,,0.666667,2,0,0.5,0,1,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:36.461079+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,36,0,1,1.0,1,1,0.00058,0.00058,0.99995,,,,,0,2,,0.666667,2,0,0.5,0,2,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:36.487828+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.207,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.38629,0.55363,0.82777,,,0,,1,4,1,0.666667,2,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:36.637615+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.39,1.0,0.75,0.8571428571428571,0.28571428571428575,0.3333333333333333,0.25,0.28571428571428575,3,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,2.15658,1.29702,0.31716,,,0,,2,4,1,0.666667,2,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:36.744979+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.621,1.0,0.75,0.8571428571428571,0.28571428571428575,0.3333333333333333,0.25,0.28571428571428575,3,0.0,1,0,3,0,1,44,44,0,0.857143,-1,-1,1.38629,1.10101,0.33325,,,0,,1,3,1,0.666667,2,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:36.891799+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.509,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.3863,0.0,1.0,,,0,,1,4,1,0.666667,2,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:37.045221+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260824,2654167961,5,4,60,60,1,0,4,0,success,,0.38,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.3863,0.0,1.0,,,0,,1,4,1,0.666667,2,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:37.425287+00:00,study2_semantic,oracle,,none,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:37.428073+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.013,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,,,,,,,,,,,,,,,,,0.857143,,,,,,,,,,,,,,
earthquake,named,20260820T064424Z,2026-08-20T06:44:37.441908+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.095,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.0992,1.2525,0.54459,,,0,,3,4,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:37.537527+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.045,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,32,32,0,0.857143,-1,-1,2.03969,0.55886,0.83646,,,0,,2,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:37.583153+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.017,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,8,8,0,0.857143,-1,-1,1.38629,0.0,1.0,,,0,,0,0,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:37.643805+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,2.17472,0.93966,0.60949,,,0,,0,2,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:37.600436+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.06969,0.0,1.0,,,0,,1,2,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:37.713305+00:00,study2_semantic,probe_skel_only,,none,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.077,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,8,0,0,0.857143,-1,-1,1.38629,0.0,1.0,,,,,,,,0.857143,3,0,0.5,0,0,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:37.790743+00:00,study2_semantic,probe_random_edits,,none,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.073,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,0,0,0.857143,-1,-1,1.10636,1.3915,0.51635,,,,,3,4,,0.857143,3,0,0.5,0,0,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:37.864437+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,24,0,1,1.0,1,1,0.0002,0.0002,0.99999,,,,,0,1,,0.857143,3,0,0.5,0,1,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:37.872670+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.06969,0.0,1.0,,,0,,3,4,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:37.947888+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,48,48,1,1.0,1,1,0.00021,0.00021,0.99999,,,0,,3,4,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:37.959153+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.074,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.10866,1.106,0.57433,,,0,,1,3,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:38.033490+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.058,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09893,0.93965,0.60949,,,0,,1,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:38.091935+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260825,2654168092,5,4,60,60,1,0,4,0,success,,0.073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,2.17472,0.93966,0.60949,,,0,,0,2,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:38.165835+00:00,study2_semantic,oracle,,none,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:38.166601+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.009,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,2,0.0,1,0,2,0,1,,,,,,,,,,,,,,,,,0.666667,,,,,,,,,,,,,,
earthquake,named,20260820T064424Z,2026-08-20T06:44:38.175897+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.072,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.38638,5e-05,1.0,,,0,,2,4,1,0.666667,2,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:38.248274+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.061,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,2.05635,0.00019,0.99998,,,0,,2,4,1,0.666667,2,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:38.309809+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.057,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,38,38,0,0.857143,-1,-1,1.38635,5e-05,1.0,,,0,,2,3,1,0.666667,2,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:38.367130+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.039,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,28,28,0,0.857143,-1,-1,1.38631,0.0,1.0,,,0,,2,2,1,0.666667,2,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,named,20260820T064424Z,2026-08-20T06:44:38.407073+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.038,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09863,0.30838,0.9281,,,0,,0,2,1,0.666667,2,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,shared,20260820T064424Z,2026-08-20T06:44:38.446240+00:00,study2_semantic,probe_skel_only,,none,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.01,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,2,0.0,1,0,2,0,1,4,0,0,0.666667,-1,-1,1.09861,0.0,1.0,,,,,,,,0.666667,2,0,0.5,0,0,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:38.456632+00:00,study2_semantic,probe_random_edits,,none,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.073,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,0,0,0.857143,-1,-1,1.38638,5e-05,1.0,,,,,2,4,,0.666667,2,0,0.5,0,2,,,,,,,,,
earthquake,shared,20260820T064424Z,2026-08-20T06:44:38.530571+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,36,0,1,1.0,1,1,1e-05,1e-05,1.0,,,,,0,2,,0.666667,2,0,0.5,0,2,,,,,,,,,
earthquake,anon,20260820T064424Z,2026-08-20T06:44:38.538959+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.01,0.6666666666666666,1.0,0.8,1.0,0.6666666666666666,1.0,0.8,2,1.0,0,0,6,0,0,48,48,0,0.857143,-1,-1,5e-05,5e-05,1.0,,,0,,0,4,1,0.666667,2,0,0.5,0,2,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:38.549619+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.109,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,28,28,0,0.857143,-1,-1,1.38631,0.0,1.0,,,0,,2,2,1,0.666667,2,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:38.574622+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.085,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09863,0.30838,0.9281,,,0,,0,2,1,0.666667,2,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:38.660242+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.046,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,30,30,0,0.857143,-1,-1,1.38631,0.0,1.0,,,0,,1,2,1,0.666667,2,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
earthquake,anon,20260820T064424Z,2026-08-20T06:44:38.706669+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260826,2654168223,5,4,60,60,1,0,4,0,success,,0.042,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09863,0.30838,0.9281,,,0,,0,2,1,0.666667,2,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
