run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
20260816T143110Z,2026-08-16T14:32:02.770570+00:00,study2,probe_skel_only,,none,2,1004126917,10041269170209,8,8,60,40,3,2,8,2,success,,0.371,0.8571428571428571,0.75,0.7999999999999999,0.8,0.8571428571428571,0.75,0.7999999999999999,3,1.0,2,2,7,0,2,48,0,0,0.8,-1,-1,1.88424,0.0,1.0,,,,,,,,0.8,3,4,,,,,,,,,
20260816T143110Z,2026-08-16T14:31:57.941621+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1004126917,10041269170209,8,8,60,40,3,2,8,2,success,,7.575,0.8571428571428571,0.75,0.7999999999999999,0.8,0.8571428571428571,0.75,0.7999999999999999,3,1.0,2,2,7,0,2,48,48,0,0.8,-1,-1,1.88424,0.0,1.0,,,0,,0,0,0,0.8,3,4,1,0,0,1644,103,640,1747,0.0006845,7.0143
20260816T143110Z,2026-08-16T14:31:59.919187+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1004126917,10041269170209,8,8,60,40,3,2,8,2,success,,5.652,0.8571428571428571,0.75,0.7999999999999999,0.8,0.8571428571428571,0.75,0.7999999999999999,3,1.0,2,2,7,0,2,48,48,0,0.8,-1,-1,1.88424,0.0,1.0,,,0,,0,0,1,0.8,3,4,1,0,0,1644,103,0,1747,0.0006845,0.0
20260816T143110Z,2026-08-16T14:32:03.173325+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1343008841,13430088410209,8,8,60,40,3,2,8,4,success,,2.521,1.0,0.625,0.7692307692307693,0.6666666666666666,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.11958,0.0,1.0,,,0,,5,4,0,0.769231,3,2,1,0,0,1129,82,1024,1211,0.00014175,1.6176
20260816T143110Z,2026-08-16T14:32:05.698696+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,1343008841,13430088410209,8,8,60,40,3,2,8,4,success,,0.649,1.0,0.625,0.7692307692307693,0.6666666666666666,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,48,48,0,0.769231,-1,-1,2.11958,0.0,1.0,,,0,,5,4,1,0.769231,3,2,1,0,0,1129,82,0,1211,0.00014175,0.0
20260816T143110Z,2026-08-16T14:32:05.803432+00:00,study2,probe_skel_only,,none,2,1343008841,13430088410209,8,8,60,40,3,2,8,4,success,,0.574,1.0,0.625,0.7692307692307693,0.6666666666666666,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,32,0,0,0.769231,-1,-1,2.1127,0.0,1.0,,,,,,,,0.769231,3,2,,,,,,,,,
20260816T143110Z,2026-08-16T14:32:06.533077+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,848528041,8485280410209,8,8,60,40,3,2,8,6,success,,2.482,1.0,0.875,0.9333333333333333,0.6666666666666666,1.0,0.875,0.9333333333333333,1,0.6666666666666666,3,2,7,0,3,48,48,0,0.933333,-1,-1,3.35589,0.00026,0.99998,,,0,,4,4,0,0.933333,7,0,1,0,0,1131,116,1024,1247,0.00016245,2.1225
20260816T143110Z,2026-08-16T14:31:10.176811+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,295485567,2954855670108,6,6,60,40,2,1,6,4,success,,60.228,1.0,0.8333333333333334,0.9090909090909091,0.6666666666666666,1.0,0.8333333333333334,0.9090909090909091,1,1.0,1,1,5,0,1,48,48,0,0.909091,-1,-1,1.79221,0.0,1.0,,,0,,5,4,0,0.909091,5,0,1,0,0,1239,216,1216,1455,0.00048699,54.18
20260816T143110Z,2026-08-16T14:31:18.740164+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,1,295485567,2954855670108,6,6,60,40,2,1,6,4,success,,51.669,1.0,0.8333333333333334,0.9090909090909091,0.6666666666666666,1.0,0.8333333333333334,0.9090909090909091,1,1.0,1,1,5,0,1,48,48,0,0.909091,-1,-1,1.79221,0.0,1.0,,,0,,5,4,1,0.909091,5,0,1,0,0,1239,216,0,1455,0.00048699,0.0
20260816T143110Z,2026-08-16T14:32:10.433359+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,848528041,8485280410209,8,8,60,40,3,2,8,6,success,,0.673,1.0,0.875,0.9333333333333333,0.6666666666666666,1.0,0.875,0.9333333333333333,1,0.6666666666666666,3,2,7,0,3,48,48,0,0.933333,-1,-1,3.35589,0.00026,0.99998,,,0,,4,4,1,0.933333,7,0,1,0,0,1131,116,0,1247,0.00016245,0.0
20260816T143110Z,2026-08-16T14:32:10.508754+00:00,study2,probe_skel_only,,none,2,848528041,8485280410209,8,8,60,40,3,2,8,6,success,,0.764,1.0,0.875,0.9333333333333333,0.6666666666666666,0.8571428571428571,0.75,0.7999999999999999,2,0.6666666666666666,3,2,7,0,3,48,0,0,0.933333,-1,-1,2.63906,0.69315,0.5,,,,,,,,0.933333,7,0,,,,,,,,,
20260816T143110Z,2026-08-16T14:32:11.305721+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,433882786,4338827860209,8,8,60,40,2,1,8,3,success,,2.2,1.0,0.75,0.8571428571428571,0.6666666666666665,0.8333333333333334,0.625,0.7142857142857143,3,0.5,2,1,6,0,2,48,48,0,0.857143,-1,-1,1.60945,0.0,1.0,,,0,,3,0,0,0.857143,4,2,1,0,0,1132,74,1024,1206,0.0001374,1.9735
20260816T143110Z,2026-08-16T14:32:06.400107+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,848528041,8485280410209,8,8,60,40,3,2,8,6,success,,8.073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,8,0,3,48,48,1,1.0,4,1,2.48491,0.0,1.0,,,0,,1,2,0,0.933333,7,0,1,0,0,1652,133,1600,1785,0.0003935,7.2695
20260816T143110Z,2026-08-16T14:32:09.048710+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,848528041,8485280410209,8,8,60,40,3,2,8,6,success,,5.434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6666666666666666,3,2,8,0,3,48,48,1,1.0,4,1,2.48491,0.0,1.0,,,0,,1,2,1,0.933333,7,0,1,0,0,1652,133,0,1785,0.0003935,0.0
20260816T143110Z,2026-08-16T14:32:14.513351+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,433882786,4338827860209,8,8,60,40,2,1,8,3,success,,0.381,1.0,0.75,0.8571428571428571,0.6666666666666665,0.8333333333333334,0.625,0.7142857142857143,3,0.5,2,1,6,0,2,48,48,0,0.857143,-1,-1,1.60945,0.0,1.0,,,0,,3,0,1,0.857143,4,2,1,0,0,1132,74,0,1206,0.0001374,0.0
20260816T143110Z,2026-08-16T14:32:14.611840+00:00,study2,probe_skel_only,,none,2,433882786,4338827860209,8,8,60,40,2,1,8,3,success,,0.374,1.0,0.75,0.8571428571428571,0.6666666666666665,0.8333333333333334,0.625,0.7142857142857143,3,0.5,2,1,6,0,2,48,0,0,0.857143,-1,-1,1.60945,0.0,1.0,,,,,,,,0.857143,4,2,,,,,,,,,
20260816T143110Z,2026-08-16T14:32:15.015868+00:00,study2,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,920829464,9208294640209,8,8,60,40,3,2,8,5,success,,1.885,1.0,0.5,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,4,0.6666666666666666,3,2,4,0,3,48,48,0,0.666667,-1,-1,2.19722,0.0,1.0,,,0,,4,0,0,0.666667,4,0,1,0,0,1131,65,1024,1196,0.00013185,1.5107
20260816T143110Z,2026-08-16T14:32:05.617123+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1343008841,13430088410209,8,8,60,40,3,2,8,4,success,,12.335,1.0,0.625,0.7692307692307693,0.6666666666666666,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,32,32,0,0.769231,-1,-1,2.1127,0.0,1.0,,,0,,0,0,1,0.769231,3,2,1,0,0,1654,147,0,1801,0.0004182,0.0
20260816T143110Z,2026-08-16T14:32:03.053295+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,1343008841,13430088410209,8,8,60,40,3,2,8,4,success,,14.902,1.0,0.625,0.7692307692307693,0.6666666666666666,1.0,0.625,0.7692307692307693,3,0.6666666666666666,3,2,5,0,3,32,32,0,0.769231,-1,-1,2.1127,0.0,1.0,,,0,,0,0,0,0.769231,3,2,1,0,0,1654,147,1600,1801,0.0004182,14.3922
20260816T143110Z,2026-08-16T14:32:18.078072+00:00,study2,probe_skel_only,,none,2,920829464,9208294640209,8,8,60,40,3,2,8,5,success,,0.333,1.0,0.5,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,4,1.0,2,2,4,0,2,16,0,0,0.666667,-1,-1,2.19722,0.0,1.0,,,,,,,,0.666667,4,0,,,,,,,,,
20260816T143110Z,2026-08-16T14:32:17.986039+00:00,study2,probe_repair_only,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,2,920829464,9208294640209,8,8,60,40,3,2,8,5,success,,0.486,1.0,0.5,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,4,0.6666666666666666,3,2,4,0,3,48,48,0,0.666667,-1,-1,2.19722,0.0,1.0,,,0,,4,0,1,0.666667,4,0,1,0,0,1131,65,0,1196,0.00013185,0.0
20260816T143110Z,2026-08-16T14:32:11.191436+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,433882786,4338827860209,8,8,60,40,2,1,8,3,success,,18.775,0.8571428571428571,0.75,0.7999999999999999,0.6666666666666665,0.7142857142857143,0.625,0.6666666666666666,4,0.5,2,1,7,0,2,48,48,0,0.857143,-1,-1,1.40342,0.03444,0.99447,,,0,,0,8,0,0.857143,4,2,1,0,0,1643,240,1600,1883,0.00057135,18.2475
20260816T143110Z,2026-08-16T14:32:13.538342+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,433882786,4338827860209,8,8,60,40,2,1,8,3,success,,16.433,0.8571428571428571,0.75,0.7999999999999999,0.6666666666666665,0.7142857142857143,0.625,0.6666666666666666,4,0.5,2,1,7,0,2,48,48,0,0.857143,-1,-1,1.40342,0.03444,0.99447,,,0,,0,8,1,0.857143,4,2,1,0,0,1643,240,0,1883,0.00057135,0.0
20260816T143110Z,2026-08-16T14:32:14.962809+00:00,study2,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,920829464,9208294640209,8,8,60,40,3,2,8,5,success,,43.114,1.0,0.5,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,4,1.0,2,2,4,0,2,48,48,0,0.666667,-1,-1,3.4556,0.0,1.0,,,0,,0,2,0,0.666667,4,0,1,0,0,1651,165,640,1816,0.00079305,42.4975
20260816T143110Z,2026-08-16T14:32:16.936295+00:00,study2,probe_repair_only,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,2,920829464,9208294640209,8,8,60,40,3,2,8,5,success,,41.157,1.0,0.5,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,4,1.0,2,2,4,0,2,48,48,0,0.666667,-1,-1,3.4556,0.0,1.0,,,0,,0,2,1,0.666667,4,0,1,0,0,1651,165,0,1816,0.00079305,0.0
