arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,selection_regret_total_mean,selection_regret_total_sd,selection_regret_total_ci95_lo,selection_regret_total_ci95_hi,selection_regret_mean_mean,selection_regret_mean_sd,selection_regret_mean_ci95_lo,selection_regret_mean_ci95_hi,selection_quality_mean_mean,selection_quality_mean_sd,selection_quality_mean_ci95_lo,selection_quality_mean_ci95_hi,eig_regret_total_mean,eig_regret_total_sd,eig_regret_total_ci95_lo,eig_regret_total_ci95_hi,orientation_accuracy_mean,orientation_accuracy_sd,orientation_accuracy_ci95_lo,orientation_accuracy_ci95_hi,wasted_steps_mean,wasted_steps_sd,wasted_steps_ci95_lo,wasted_steps_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,pc_truth_in_class_mean,pc_truth_in_class_sd,pc_truth_in_class_ci95_lo,pc_truth_in_class_ci95_hi,mec_size_initial_mean,mec_size_initial_sd,mec_size_initial_ci95_lo,mec_size_initial_ci95_hi,mec_entropy_initial_mean,mec_entropy_initial_sd,mec_entropy_initial_ci95_lo,mec_entropy_initial_ci95_hi,belief_undirected_final_mean,belief_undirected_final_sd,belief_undirected_final_ci95_lo,belief_undirected_final_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi
llm+meek,gpt-4o-mini-2024-07-18,3,10,10,0,0.919883,0.083664,0.868027,0.971739,0.924242,0.11428,0.853411,0.995074,0.951462,0.040801,0.926173,0.976751,1.2,1.032796,0.559867,1.840133,0.916667,0.180021,0.805089,1.028245,1.0,1.333333,0.173591,1.826409,0.35,0.447558,0.072601,0.627399,0.905555,0.101599,0.842583,0.968527,0.258753,0.331964,0.052999,0.464507,0.98,0.063246,0.9408,1.0192,0.0,0.0,0.0,0.0,2.3,0.674949,1.881663,2.718337,2.3,0.674949,1.881663,2.718337,0.951462,0.040801,0.926173,0.97675,0.3,0.483046,0.000605,0.599395,11.4,7.167829,6.957333,15.842667,2.272903,0.593318,1.905161,2.640645,0.0,0.0,0.0,0.0,1354.1,473.134571,1060.848155,1647.351845,95.2,27.927684,77.890242,112.509758,1449.3,500.803144,1138.898996,1759.701004,0.00026,8.8e-05,0.000206,0.000315,2.3,0.674949,1.881663,2.718337,0.0,0.0,0.0,0.0,2.3585,0.73858,1.900723,2.816277
llm+meek,qwen3-coder-30b-a3b-instruct,0,10,10,0,0.785714,0.235702,0.639625,0.931804,1.0,0.0,1.0,1.0,0.9,0.069007,0.857229,0.942771,1.1,0.994429,0.483647,1.716353,0.9,0.210819,0.769333,1.030667,0.3,0.483046,0.000605,0.599395,0.166667,0.25,0.003333,0.33,0.944443,0.083335,0.889998,0.998889,0.0,0.0,0.0,0.0,0.962963,0.11111,0.890371,1.035555,0.0,0.0,0.0,0.0,1.4,0.699206,0.966628,1.833372,1.4,0.699206,0.966628,1.833372,0.9,0.069006,0.857229,0.942771,0.3,0.483046,0.000605,0.599395,4.5,2.635231,2.866667,6.133333,1.316978,0.689284,0.889755,1.744201,0.0,0.0,0.0,0.0,955.0,495.985663,647.584901,1262.415099,76.2,39.868673,51.48914,100.91086,1031.2,534.986978,699.611636,1362.788364,0.000164,0.000171,5.8e-05,0.000269,1.4,0.699206,0.966628,1.833372,0.0,0.0,0.0,0.0,7.8363,4.144049,5.267792,10.404808
llm+meek,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.831818,0.195403,0.710706,0.95293,0.892381,0.204315,0.765745,1.019017,0.956061,0.060795,0.918379,0.993742,1.2,1.316561,0.383987,2.016013,0.9,0.210819,0.769333,1.030667,0.2,0.632456,-0.192,0.592,0.1,0.316228,-0.096,0.296,0.975,0.079057,0.926,1.024,0.056675,0.146199,-0.03394,0.14729,0.9,0.316228,0.704,1.096,0.0,0.0,0.0,0.0,1.7,0.483046,1.400605,1.999395,1.7,0.483046,1.400605,1.999395,0.956061,0.060795,0.918379,0.993742,0.5,0.527046,0.173333,0.826667,4.6,1.646545,3.579461,5.620539,1.47271,0.338733,1.262761,1.682659,0.0,0.0,0.0,0.0,1250.1,386.571669,1010.500397,1489.699603,95.1,30.794841,76.01316,114.18684,1345.2,415.418878,1087.720712,1602.679288,0.00014,9.6e-05,8e-05,0.000199,1.7,0.483046,1.400605,1.999395,0.0,0.0,0.0,0.0,8.1894,2.88801,6.399393,9.979407
llm+meek,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.906548,0.109899,0.838432,0.974664,0.882222,0.21031,0.751871,1.012574,0.945714,0.070136,0.902243,0.989185,1.1,1.286684,0.302505,1.897495,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.010465,0.033093,-0.010046,0.030976,0.95,0.1,0.884667,1.015333,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.945714,0.070136,0.902243,0.989185,0.5,0.527046,0.173333,0.826667,6.5,2.838231,4.740846,8.259154,1.725285,0.677652,1.305272,2.145298,0.0,0.0,0.0,0.0,1346.4,542.347408,1010.249594,1682.550406,97.2,37.791239,73.776747,120.623253,1443.6,579.253006,1084.575268,1802.624732,0.000357,0.000246,0.000204,0.000509,1.7,0.674949,1.281663,2.118337,0.0,0.0,0.0,0.0,5.0896,3.484589,2.929829,7.249371
llm+meek,qwen3-coder-30b-a3b-instruct,3,10,10,0,0.919883,0.083664,0.868027,0.971739,0.924242,0.11428,0.853411,0.995074,0.951462,0.040801,0.926173,0.976751,1.2,1.032796,0.559867,1.840133,0.875,0.212459,0.743316,1.006684,0.4,0.699206,-0.033372,0.833372,0.175,0.334373,-0.032247,0.382247,0.95,0.089581,0.894477,1.005523,0.04408,0.120135,-0.030381,0.118541,0.98,0.063246,0.9408,1.0192,0.0,0.0,0.0,0.0,2.3,0.674949,1.881663,2.718337,2.3,0.674949,1.881663,2.718337,0.951462,0.040801,0.926173,0.97675,0.3,0.483046,0.000605,0.599395,11.4,7.167829,6.957333,15.842667,2.272903,0.593318,1.905161,2.640645,0.0,0.0,0.0,0.0,2028.5,764.888263,1554.417343,2502.582657,124.4,36.445393,101.810911,146.989089,2152.9,800.011451,1657.047765,2648.752235,0.000597,0.00037,0.000367,0.000826,2.3,0.674949,1.881663,2.718337,0.0,0.0,0.0,0.0,6.9862,2.607751,5.369899,8.602501
llm_e2e,gpt-4o-mini-2024-07-18,0,10,10,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.342857,0.324369,0.141811,0.543903,4.6,0.699206,4.166628,5.033372,0.566667,0.086066,0.513322,0.620011,,,,,,,,,,,,,,,,,,,,,,,,,2.4,0.516398,2.079933,2.720067,2.4,0.516398,2.079933,2.720067,,,,,,,,,,,,,,,,,,,,,18471.5,2863.982746,16696.385104,20246.614896,215.4,26.596575,198.915272,231.884728,18686.9,2888.774152,16896.419231,20477.380769,0.00191,0.000296,0.001727,0.002094,3.4,0.516398,3.079933,3.720067,0.0,0.0,0.0,0.0,5.7503,4.577455,2.913164,8.587436
llm_e2e,gpt-4o-mini-2024-07-18,1,10,10,0,0.0,0.0,0.0,0.0,0.1,0.316228,-0.096,0.296,0.111722,0.219775,-0.024496,0.24794,7.6,2.674987,5.942026,9.257974,0.616667,0.080508,0.566768,0.666566,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0.483046,2.400605,2.999395,2.7,0.483046,2.400605,2.999395,,,,,,,,,,,,,,,,,,,,,29179.4,3873.278433,26778.717155,31580.082845,228.7,36.466271,206.097971,251.302029,29408.1,3905.552527,26987.413464,31828.786536,0.003235,0.000473,0.002942,0.003529,3.7,0.483046,3.400605,3.999395,0.0,0.0,0.0,0.0,5.4113,0.980135,4.803806,6.018794
llm_e2e,gpt-4o-mini-2024-07-18,2,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173333,0.163903,0.071745,0.274921,11.4,3.062316,9.501957,13.298043,0.633333,0.070273,0.589778,0.676889,,,,,,,,,,,,,,,,,,,,,,,,,2.8,0.421637,2.538667,3.061333,2.8,0.421637,2.538667,3.061333,,,,,,,,,,,,,,,,,,,,,39229.7,4423.261166,36488.134326,41971.265674,231.7,24.975766,216.21986,247.18014,39461.4,4446.789808,36705.251122,42217.548878,0.003976,0.000268,0.00381,0.004142,3.8,0.421637,3.538667,4.061333,0.0,0.0,0.0,0.0,5.4916,0.858884,4.959258,6.023942
llm_e2e,gpt-4o-mini-2024-07-18,3,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186559,0.176928,0.076898,0.29622,18.4,11.147496,11.49071,25.30929,0.666667,0.096225,0.607026,0.726308,,,,,,,,,,,,,,,,,,,,,,,,,3.2,0.788811,2.71109,3.68891,3.2,0.788811,2.71109,3.68891,,,,,,,,,,,,,,,,,,,,,53771.0,10254.076989,47415.457237,60126.542763,286.7,53.77329,253.37097,320.02903,54057.7,10273.711134,47689.987868,60425.412132,0.005496,0.001102,0.004813,0.006179,4.2,0.788811,3.71109,4.68891,0.0,0.0,0.0,0.0,5.5754,1.002294,4.954172,6.196628
llm_e2e,qwen3-coder-30b-a3b-instruct,0,10,10,0,0.221429,0.178809,0.110601,0.332256,1.0,0.0,1.0,1.0,0.578571,0.126885,0.499927,0.657215,4.3,0.823273,3.78973,4.81027,0.566667,0.086066,0.513322,0.620011,,,,,,,,,,,,,,,,,,,,,,,,,2.4,0.516398,2.079933,2.720067,2.4,0.516398,2.079933,2.720067,,,,,,,,,,,,,,,,,,,,,26993.9,4148.961328,24422.347127,29565.452873,412.7,63.714729,373.209202,452.190798,27406.6,4198.507624,24804.338015,30008.861985,0.003085,0.002476,0.00155,0.00462,3.4,0.516398,3.079933,3.720067,0.0,0.0,0.0,0.0,29.2703,6.567589,25.199666,33.340934
llm_e2e,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.170396,0.171654,0.064004,0.276788,0.346667,0.343619,0.133689,0.559644,0.365851,0.17353,0.258296,0.473406,8.4,1.776388,7.298983,9.501017,0.616667,0.080508,0.566768,0.666566,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0.483046,2.400605,2.999395,2.7,0.483046,2.400605,2.999395,,,,,,,,,,,,,,,,,,,,,42737.4,5621.824639,39252.956989,46221.843011,530.3,117.490472,457.478651,603.121349,43267.7,5709.446579,39728.948348,46806.451652,0.003626,0.00137,0.002777,0.004476,3.7,0.483046,3.400605,3.999395,0.0,0.0,0.0,0.0,33.4784,7.740867,28.680561,38.276239
llm_e2e,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.101307,0.117888,0.02824,0.174375,0.180476,0.240815,0.031218,0.329735,0.236932,0.095415,0.177793,0.296071,13.5,2.415229,12.003025,14.996975,0.633333,0.070273,0.589778,0.676889,,,,,,,,,,,,,,,,,,,,,,,,,2.8,0.421637,2.538667,3.061333,2.8,0.421637,2.538667,3.061333,,,,,,,,,,,,,,,,,,,,,57590.0,6483.28269,53571.619757,61608.380243,506.2,119.001214,432.442284,579.957716,58096.2,6569.662427,54024.281042,62168.118958,0.009355,0.004119,0.006802,0.011908,3.8,0.421637,3.538667,4.061333,0.0,0.0,0.0,0.0,27.3658,6.558712,23.300668,31.430932
llm_e2e,qwen3-coder-30b-a3b-instruct,3,10,10,0,0.112919,0.113567,0.042529,0.183308,0.181667,0.208003,0.052745,0.310588,0.257416,0.093701,0.19934,0.315493,15.7,1.494434,14.77374,16.62626,0.666667,0.096225,0.607026,0.726308,,,,,,,,,,,,,,,,,,,,,,,,,3.2,0.788811,2.71109,3.68891,3.2,0.788811,2.71109,3.68891,,,,,,,,,,,,,,,,,,,,,78903.8,15050.709675,69575.273497,88232.326503,456.9,72.293307,412.092144,501.707856,79360.7,15107.436396,69997.013911,88724.386089,0.013902,0.003731,0.011589,0.016214,4.2,0.788811,3.71109,4.68891,0.0,0.0,0.0,0.0,31.3985,6.04043,27.654603,35.142397
maxdeg+llm,gpt-4o-mini-2024-07-18,0,10,10,0,0.317857,0.378133,0.083488,0.552227,1.0,0.0,1.0,1.0,0.760714,0.293568,0.578759,0.942669,3.0,1.699673,1.946532,4.053468,0.9,0.210819,0.769333,1.030667,0.3,0.483046,0.000605,0.599395,0.166667,0.25,0.003333,0.33,0.944443,0.083335,0.889998,0.998889,0.0,0.0,0.0,0.0,0.962963,0.11111,0.890371,1.035555,0.0,0.0,0.0,0.0,1.4,0.699206,0.966628,1.833372,1.4,0.699206,0.966628,1.833372,0.9,0.069006,0.857229,0.942771,0.3,0.483046,0.000605,0.599395,4.5,2.635231,2.866667,6.133333,1.316978,0.689284,0.889755,1.744201,0.0,0.0,0.0,0.0,554.2,40.592282,529.040643,579.359357,114.8,26.736575,98.228499,131.371501,669.0,59.36516,632.205093,705.794907,0.000152,2e-05,0.00014,0.000164,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.1214,4.999754,1.022521,7.220279
maxdeg+llm,gpt-4o-mini-2024-07-18,1,10,10,0,0.610606,0.156837,0.513397,0.707815,0.892381,0.204315,0.765745,1.019017,0.939394,0.069616,0.896245,0.982543,2.8,1.229273,2.038089,3.561911,0.9,0.210819,0.769333,1.030667,0.2,0.632456,-0.192,0.592,0.1,0.316228,-0.096,0.296,0.975,0.079057,0.926,1.024,0.010465,0.033093,-0.010046,0.030976,0.85,0.337474,0.640831,1.059169,0.0,0.0,0.0,0.0,1.7,0.483046,1.400605,1.999395,1.7,0.483046,1.400605,1.999395,0.956061,0.060795,0.918379,0.993742,0.5,0.527046,0.173333,0.826667,4.6,1.646545,3.579461,5.620539,1.47271,0.338733,1.262761,1.682659,0.0,0.0,0.0,0.0,631.7,36.648632,608.984943,654.415057,114.7,11.274849,107.711776,121.688224,746.4,38.262834,722.68445,770.11555,0.000164,9e-06,0.000158,0.000169,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.185,0.254895,2.027015,2.342985
maxdeg+llm,gpt-4o-mini-2024-07-18,2,10,10,0,0.654277,0.28626,0.476851,0.831702,0.788687,0.331063,0.583492,0.993882,0.851202,0.162478,0.750497,0.951907,3.9,2.960856,2.064843,5.735157,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.010465,0.033093,-0.010046,0.030976,0.95,0.1,0.884667,1.015333,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.945714,0.070136,0.902243,0.989185,0.5,0.527046,0.173333,0.826667,6.5,2.838231,4.740846,8.259154,1.725285,0.677652,1.305272,2.145298,0.0,0.0,0.0,0.0,687.0,61.450974,648.912292,725.087708,112.3,19.143029,100.435028,124.164972,799.3,70.427346,755.648679,842.951321,0.00017,1.7e-05,0.00016,0.000181,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.179,0.385158,1.940277,2.417723
maxdeg+llm,gpt-4o-mini-2024-07-18,3,10,10,0,0.625845,0.160487,0.526374,0.725315,0.881818,0.171836,0.775313,0.988323,0.89056,0.123702,0.813888,0.967231,4.8,2.149935,3.467456,6.132544,0.95,0.158114,0.852,1.048,0.1,0.316228,-0.096,0.296,0.05,0.158114,-0.048,0.148,0.983333,0.052706,0.950666,1.016,0.005889,0.018623,-0.005653,0.017431,0.98,0.063246,0.9408,1.0192,0.0,0.0,0.0,0.0,2.1,0.567646,1.748169,2.451831,2.1,0.567646,1.748169,2.451831,0.951462,0.040801,0.926173,0.97675,0.3,0.483046,0.000605,0.599395,11.4,7.167829,6.957333,15.842667,2.272903,0.593318,1.905161,2.640645,0.0,0.0,0.0,0.0,785.8,59.622516,748.845582,822.754418,118.6,24.31826,103.527386,133.672614,904.4,66.054187,863.459191,945.340809,0.000189,1.8e-05,0.000178,0.0002,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0706,0.353691,1.85138,2.28982
maxdeg+llm,qwen3-coder-30b-a3b-instruct,0,10,10,0,0.238095,0.297804,0.053514,0.422676,1.0,0.0,1.0,1.0,0.8,0.287297,0.621931,0.978069,3.2,1.032796,2.559867,3.840133,0.9,0.210819,0.769333,1.030667,0.3,0.483046,0.000605,0.599395,0.166667,0.25,0.003333,0.33,0.944443,0.083335,0.889998,0.998889,0.0,0.0,0.0,0.0,0.962963,0.11111,0.890371,1.035555,0.0,0.0,0.0,0.0,1.4,0.699206,0.966628,1.833372,1.4,0.699206,0.966628,1.833372,0.9,0.069006,0.857229,0.942771,0.3,0.483046,0.000605,0.599395,4.5,2.635231,2.866667,6.133333,1.316978,0.689284,0.889755,1.744201,0.0,0.0,0.0,0.0,886.3,50.57239,854.954908,917.645092,296.4,253.066175,139.54796,453.25204,1182.7,278.091532,1010.337083,1355.062917,0.000416,0.000537,8.3e-05,0.000749,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.7803,3.69217,10.491869,15.068731
maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.577273,0.132368,0.49523,0.659315,0.892381,0.204315,0.765745,1.019017,0.941775,0.065894,0.900934,0.982616,3.1,1.197219,2.357956,3.842044,0.9,0.210819,0.769333,1.030667,0.2,0.632456,-0.192,0.592,0.1,0.316228,-0.096,0.296,0.975,0.079057,0.926,1.024,0.010465,0.033093,-0.010046,0.030976,0.85,0.337474,0.640831,1.059169,0.0,0.0,0.0,0.0,1.7,0.483046,1.400605,1.999395,1.7,0.483046,1.400605,1.999395,0.956061,0.060795,0.918379,0.993742,0.5,0.527046,0.173333,0.826667,4.6,1.646545,3.579461,5.620539,1.47271,0.338733,1.262761,1.682659,0.0,0.0,0.0,0.0,985.4,49.81566,954.523934,1016.276066,235.3,62.143293,196.783188,273.816812,1220.7,70.391051,1177.071175,1264.328825,0.0002,0.000219,6.5e-05,0.000336,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.1749,4.081803,9.644972,14.704828
maxdeg+llm,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.672821,0.224132,0.533902,0.811739,0.852222,0.242305,0.70204,1.002405,0.945714,0.070136,0.902243,0.989185,3.0,2.054805,1.726419,4.273581,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.010465,0.033093,-0.010046,0.030976,0.95,0.1,0.884667,1.015333,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.945714,0.070136,0.902243,0.989185,0.5,0.527046,0.173333,0.826667,6.5,2.838231,4.740846,8.259154,1.725285,0.677652,1.305272,2.145298,0.0,0.0,0.0,0.0,1060.4,80.915869,1010.247825,1110.552175,243.2,139.502927,156.73519,329.66481,1303.6,170.024312,1198.21784,1408.98216,0.000448,0.000333,0.000242,0.000655,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.3111,4.197373,3.709541,8.912659
maxdeg+llm,qwen3-coder-30b-a3b-instruct,3,10,10,0,0.606385,0.137302,0.521284,0.691486,0.916017,0.12633,0.837717,0.994317,0.90543,0.153986,0.809989,1.000872,6.1,6.419588,2.121098,10.078902,0.95,0.158114,0.852,1.048,0.1,0.316228,-0.096,0.296,0.05,0.158114,-0.048,0.148,0.983333,0.052706,0.950666,1.016,0.005889,0.018623,-0.005653,0.017431,0.98,0.063246,0.9408,1.0192,0.0,0.0,0.0,0.0,2.1,0.567646,1.748169,2.451831,2.1,0.567646,1.748169,2.451831,0.951462,0.040801,0.926173,0.97675,0.3,0.483046,0.000605,0.599395,11.4,7.167829,6.957333,15.842667,2.272903,0.593318,1.905161,2.640645,0.0,0.0,0.0,0.0,1198.8,82.920042,1147.405626,1250.194374,581.6,853.178788,52.794309,1110.405691,1780.4,852.331078,1252.119725,2308.680275,0.001201,0.001473,0.000288,0.002114,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.5924,21.975708,0.971715,28.213085
maxdeg+meek,none,0,10,10,0,0.785714,0.235702,0.639625,0.931804,1.0,0.0,1.0,1.0,0.9,0.069007,0.857229,0.942771,1.1,0.994429,0.483647,1.716353,0.9,0.210819,0.769333,1.030667,0.3,0.483046,0.000605,0.599395,0.166667,0.25,0.003333,0.33,0.944443,0.083335,0.889998,0.998889,0.0,0.0,0.0,0.0,0.962963,0.11111,0.890371,1.035555,0.0,0.0,0.0,0.0,1.4,0.699206,0.966628,1.833372,1.4,0.699206,0.966628,1.833372,0.9,0.069006,0.857229,0.942771,0.3,0.483046,0.000605,0.599395,4.5,2.635231,2.866667,6.133333,1.316978,0.689284,0.889755,1.744201,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5758,1.803271,-0.541879,1.693479
maxdeg+meek,none,1,10,10,0,0.815152,0.202247,0.689797,0.940506,0.892381,0.204315,0.765745,1.019017,0.956061,0.060795,0.918379,0.993742,1.3,1.418136,0.42103,2.17897,0.9,0.210819,0.769333,1.030667,0.2,0.632456,-0.192,0.592,0.1,0.316228,-0.096,0.296,0.975,0.079057,0.926,1.024,0.010465,0.033093,-0.010046,0.030976,0.85,0.337474,0.640831,1.059169,0.0,0.0,0.0,0.0,1.7,0.483046,1.400605,1.999395,1.7,0.483046,1.400605,1.999395,0.956061,0.060795,0.918379,0.993742,0.5,0.527046,0.173333,0.826667,4.6,1.646545,3.579461,5.620539,1.47271,0.338733,1.262761,1.682659,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0117,0.002163,0.010359,0.013041
maxdeg+meek,none,2,10,10,0,0.906548,0.109899,0.838432,0.974664,0.882222,0.21031,0.751871,1.012574,0.945714,0.070136,0.902243,0.989185,1.1,1.286684,0.302505,1.897495,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.010465,0.033093,-0.010046,0.030976,0.95,0.1,0.884667,1.015333,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.945714,0.070136,0.902243,0.989185,0.5,0.527046,0.173333,0.826667,6.5,2.838231,4.740846,8.259154,1.725285,0.677652,1.305272,2.145298,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0181,0.003348,0.016025,0.020175
maxdeg+meek,none,3,10,10,0,0.919883,0.083664,0.868027,0.971739,0.924242,0.11428,0.853411,0.995074,0.951462,0.040801,0.926173,0.976751,1.2,1.032796,0.559867,1.840133,0.95,0.158114,0.852,1.048,0.1,0.316228,-0.096,0.296,0.05,0.158114,-0.048,0.148,0.983333,0.052706,0.950666,1.016,0.005889,0.018623,-0.005653,0.017431,0.98,0.063246,0.9408,1.0192,0.0,0.0,0.0,0.0,2.1,0.567646,1.748169,2.451831,2.1,0.567646,1.748169,2.451831,0.951462,0.040801,0.926173,0.97675,0.3,0.483046,0.000605,0.599395,11.4,7.167829,6.957333,15.842667,2.272903,0.593318,1.905161,2.640645,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0338,0.016417,0.023625,0.043975
oracle+llm,gpt-4o-mini-2024-07-18,0,10,10,0,0.257143,0.25017,0.102086,0.4122,1.0,0.0,1.0,1.0,0.738095,0.21207,0.606653,0.869537,3.5,1.269296,2.713282,4.286718,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.249482,0.297615,0.065018,0.433946,0.851853,0.17568,0.737076,0.966631,0.0,0.0,0.0,0.0,1.1,0.567646,0.748169,1.451831,1.1,0.567646,0.748169,1.451831,0.9,0.069006,0.857229,0.942771,0.3,0.483046,0.000605,0.599395,4.5,2.635231,2.866667,6.133333,1.316978,0.689284,0.889755,1.744201,0.0,0.0,0.0,0.0,536.9,33.906571,515.88449,557.91551,112.4,20.16157,99.90373,124.89627,649.3,49.100916,618.866937,679.733063,0.000148,1.6e-05,0.000138,0.000158,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9928,0.277604,1.820739,2.164861
oracle+llm,gpt-4o-mini-2024-07-18,1,10,10,0,0.581818,0.161193,0.48191,0.681726,0.842381,0.234066,0.697305,0.987457,0.857576,0.182267,0.744606,0.970546,3.3,1.702939,2.244508,4.355492,0.95,0.158114,0.852,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.056675,0.146199,-0.03394,0.14729,0.85,0.337474,0.640831,1.059169,0.0,0.0,0.0,0.0,1.6,0.516398,1.279933,1.920067,1.6,0.516398,1.279933,1.920067,0.956061,0.060795,0.918379,0.993742,0.5,0.527046,0.173333,0.826667,4.6,1.646545,3.579461,5.620539,1.47271,0.338733,1.262761,1.682659,0.0,0.0,0.0,0.0,624.4,38.704579,600.410653,648.389347,120.0,14.892205,110.769716,129.230284,744.4,44.093839,717.070355,771.729645,0.000166,1.2e-05,0.000158,0.000173,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.2704,0.248237,2.116541,2.424259
oracle+llm,gpt-4o-mini-2024-07-18,2,10,10,0,0.624762,0.280524,0.450891,0.798633,0.75702,0.33158,0.551505,0.962536,0.854417,0.112499,0.784689,0.924144,4.0,2.403701,2.510171,5.489829,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.102885,0.290449,-0.077137,0.282907,0.977778,0.066667,0.934222,1.021333,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.945714,0.070136,0.902243,0.989185,0.5,0.527046,0.173333,0.826667,6.5,2.838231,4.740846,8.259154,1.725285,0.677652,1.305272,2.145298,0.0,0.0,0.0,0.0,687.0,61.450974,648.912292,725.087708,116.2,21.451755,102.904065,129.495935,803.2,74.969327,756.73353,849.66647,0.000173,1.9e-05,0.000161,0.000185,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.3046,0.891076,1.752305,2.856895
