arm,model_tag,level,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,selection_regret_total_mean,selection_regret_total_sd,selection_regret_total_ci95_lo,selection_regret_total_ci95_hi,selection_regret_mean_mean,selection_regret_mean_sd,selection_regret_mean_ci95_lo,selection_regret_mean_ci95_hi,selection_quality_mean_mean,selection_quality_mean_sd,selection_quality_mean_ci95_lo,selection_quality_mean_ci95_hi,eig_regret_total_mean,eig_regret_total_sd,eig_regret_total_ci95_lo,eig_regret_total_ci95_hi,orientation_accuracy_mean,orientation_accuracy_sd,orientation_accuracy_ci95_lo,orientation_accuracy_ci95_hi,wasted_steps_mean,wasted_steps_sd,wasted_steps_ci95_lo,wasted_steps_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,pc_truth_in_class_mean,pc_truth_in_class_sd,pc_truth_in_class_ci95_lo,pc_truth_in_class_ci95_hi,mec_size_initial_mean,mec_size_initial_sd,mec_size_initial_ci95_lo,mec_size_initial_ci95_hi,mec_entropy_initial_mean,mec_entropy_initial_sd,mec_entropy_initial_ci95_lo,mec_entropy_initial_ci95_hi,belief_undirected_final_mean,belief_undirected_final_sd,belief_undirected_final_ci95_lo,belief_undirected_final_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi
oracle+llm,gpt-4o-mini-2024-07-18,1,10,10,0,0.412929,0.256489,0.253956,0.571903,0.616667,0.45846,0.33251,0.900823,0.705758,0.283183,0.530239,0.881276,4.4,1.776388,3.298983,5.501017,0.95,0.158114,0.852,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.04621,0.146129,-0.044362,0.136782,0.916667,0.176777,0.801173,1.032161,0.1,0.316228,-0.096,0.296,1.4,0.699206,0.966628,1.833372,1.4,0.699206,0.966628,1.833372,0.862727,0.102872,0.798966,0.926488,0.2,0.421637,-0.061333,0.461333,7.0,4.988877,3.907862,10.092138,1.680656,0.839608,1.160262,2.20105,0.0,0.0,0.0,0.0,605.3,51.020802,573.676979,636.923021,106.0,18.214768,94.71037,117.28963,711.3,60.146211,674.020992,748.579008,0.000154,1.5e-05,0.000145,0.000164,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8913,0.239625,1.742779,2.039821
oracle+llm,gpt-4o-mini-2024-07-18,2,10,10,0,0.420892,0.144919,0.33107,0.510714,0.540873,0.249619,0.386158,0.695588,0.726703,0.197613,0.604222,0.849185,6.5,2.718251,4.815211,8.184789,0.916667,0.180021,0.805089,1.028245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.195944,0.334795,-0.011564,0.403452,0.851852,0.259466,0.682335,1.02137,0.0,0.0,0.0,0.0,1.5,0.849837,0.973266,2.026734,1.5,0.849837,0.973266,2.026734,0.798868,0.120094,0.724433,0.873303,0.0,0.0,0.0,0.0,6.7,3.917199,4.272095,9.127905,1.677839,0.802357,1.180533,2.175145,0.0,0.0,0.0,0.0,661.6,75.924231,614.541674,708.658326,114.0,23.720596,99.297822,128.702178,775.6,79.793066,726.143745,825.056255,0.000168,1.8e-05,0.000156,0.000179,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.1008,0.336725,1.892096,2.309504
oracle+llm,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.535556,0.205453,0.408214,0.662897,0.746667,0.409516,0.492846,1.000488,0.821049,0.077714,0.772882,0.869216,3.6,1.505545,2.666853,4.533147,0.95,0.158114,0.852,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.04621,0.146129,-0.044362,0.136782,0.916667,0.176777,0.801173,1.032161,0.1,0.316228,-0.096,0.296,1.4,0.699206,0.966628,1.833372,1.4,0.699206,0.966628,1.833372,0.862727,0.102872,0.798966,0.926488,0.2,0.421637,-0.061333,0.461333,7.0,4.988877,3.907862,10.092138,1.680656,0.839608,1.160262,2.20105,0.0,0.0,0.0,0.0,952.6,66.904908,911.131909,994.068091,238.7,133.280031,156.092181,321.307819,1191.3,178.744417,1080.513062,1302.086938,0.000558,0.000226,0.000418,0.000698,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.5316,1.639788,2.515249,4.547951
oracle+llm,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.49344,0.081387,0.442996,0.543884,0.570635,0.252093,0.414386,0.726884,0.768034,0.12131,0.692846,0.843223,5.2,1.032796,4.559867,5.840133,0.916667,0.180021,0.805089,1.028245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.195944,0.334795,-0.011564,0.403452,0.851852,0.259466,0.682335,1.02137,0.0,0.0,0.0,0.0,1.5,0.849837,0.973266,2.026734,1.5,0.849837,0.973266,2.026734,0.798868,0.120094,0.724433,0.873303,0.0,0.0,0.0,0.0,6.7,3.917199,4.272095,9.127905,1.677839,0.802357,1.180533,2.175145,0.0,0.0,0.0,0.0,1030.8,102.423739,967.317109,1094.282891,189.9,91.603554,133.123529,246.676471,1220.7,142.351716,1132.469492,1308.930508,0.000503,0.000193,0.000384,0.000623,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.593,5.426608,2.229553,8.956447
oracle+meek,none,1,10,10,0,0.789394,0.18329,0.67579,0.902998,0.83,0.248676,0.675869,0.984131,0.862727,0.102872,0.798966,0.926488,1.8,1.398412,0.933255,2.666745,0.95,0.158114,0.852,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.04621,0.146129,-0.044362,0.136782,0.916667,0.176777,0.801173,1.032161,0.1,0.316228,-0.096,0.296,1.4,0.699206,0.966628,1.833372,1.4,0.699206,0.966628,1.833372,0.862727,0.102872,0.798966,0.926488,0.2,0.421637,-0.061333,0.461333,7.0,4.988877,3.907862,10.092138,1.680656,0.839608,1.160262,2.20105,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0136,0.002366,0.012133,0.015067
oracle+meek,none,2,10,10,0,0.664972,0.219215,0.529101,0.800843,0.689365,0.181478,0.576884,0.801846,0.798868,0.120094,0.724433,0.873303,3.5,1.779513,2.397046,4.602954,0.916667,0.180021,0.805089,1.028245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.195944,0.334795,-0.011564,0.403452,0.851852,0.259466,0.682335,1.02137,0.0,0.0,0.0,0.0,1.5,0.849837,0.973266,2.026734,1.5,0.849837,0.973266,2.026734,0.798868,0.120094,0.724433,0.873303,0.0,0.0,0.0,0.0,6.7,3.917199,4.272095,9.127905,1.677839,0.802357,1.180533,2.175145,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0206,0.005254,0.017344,0.023856
random+llm,gpt-4o-mini-2024-07-18,1,10,10,0,0.449293,0.261195,0.287403,0.611183,0.746667,0.409516,0.492846,1.000488,0.738485,0.284228,0.562318,0.914651,4.0,1.699673,2.946532,5.053468,0.8,0.258199,0.639967,0.960033,1.6,1.95505,0.388247,2.811753,0.888889,0.993031,0.240108,1.537669,0.724074,0.257135,0.55608,0.892069,0.640851,0.419595,0.380783,0.900919,0.870371,0.200308,0.739504,1.001239,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.862727,0.102872,0.798966,0.926488,0.2,0.421637,-0.061333,0.461333,7.0,4.988877,3.907862,10.092138,1.680656,0.839608,1.160262,2.20105,0.4,0.699206,-0.033372,0.833372,627.1,51.104359,595.42519,658.77481,108.3,22.070846,94.620348,121.979652,735.4,61.179517,697.480542,773.319458,0.000159,1.7e-05,0.000148,0.00017,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.8013,1.681154,1.75931,3.84329
random+llm,gpt-4o-mini-2024-07-18,2,10,10,0,0.401163,0.16415,0.299422,0.502904,0.489524,0.291103,0.309097,0.669951,0.675904,0.212349,0.544288,0.807519,7.0,2.624669,5.373213,8.626787,0.766667,0.210819,0.636,0.897333,2.5,3.472111,0.347963,4.652037,1.092592,1.266863,0.264909,1.920276,0.677778,0.3185,0.469691,0.885865,0.603236,0.606603,0.22726,0.979212,0.87037,0.228641,0.720991,1.019749,0.1,0.316228,-0.096,0.296,2.0,1.054093,1.346667,2.653333,2.0,1.054093,1.346667,2.653333,0.798868,0.120094,0.724433,0.873303,0.0,0.0,0.0,0.0,6.7,3.917199,4.272095,9.127905,1.677839,0.802357,1.180533,2.175145,0.5,0.971825,-0.102344,1.102344,706.6,95.788192,647.229863,765.970137,122.4,40.874333,97.065826,147.734174,829.0,117.292607,756.301289,901.698711,0.000179,3.3e-05,0.000159,0.0002,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.1185,0.550193,1.777487,2.459513
random+llm,qwen3-coder-30b-a3b-instruct,1,10,10,0,0.538283,0.213317,0.406067,0.670498,0.746667,0.409516,0.492846,1.000488,0.862727,0.102872,0.798966,0.926488,3.2,1.316561,2.383987,4.016013,0.8,0.258199,0.639967,0.960033,1.6,1.95505,0.388247,2.811753,0.888889,0.993031,0.240108,1.537669,0.724074,0.257135,0.55608,0.892069,0.640851,0.419595,0.380783,0.900919,0.870371,0.200308,0.739504,1.001239,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.862727,0.102872,0.798966,0.926488,0.2,0.421637,-0.061333,0.461333,7.0,4.988877,3.907862,10.092138,1.680656,0.839608,1.160262,2.20105,0.4,0.699206,-0.033372,0.833372,981.7,66.49152,940.488129,1022.911871,235.3,140.441407,148.253514,322.346486,1217.0,176.68742,1107.488002,1326.511998,0.000607,0.00025,0.000452,0.000762,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5675,3.963608,2.11083,7.02417
random+llm,qwen3-coder-30b-a3b-instruct,2,10,10,0,0.464555,0.235497,0.318593,0.610518,0.515,0.296524,0.331213,0.698787,0.782201,0.14865,0.690067,0.874335,5.3,2.710064,3.620285,6.979715,0.766667,0.210819,0.636,0.897333,2.5,3.472111,0.347963,4.652037,1.092592,1.266863,0.264909,1.920276,0.677778,0.3185,0.469691,0.885865,0.603236,0.606603,0.22726,0.979212,0.87037,0.228641,0.720991,1.019749,0.1,0.316228,-0.096,0.296,2.0,1.054093,1.346667,2.653333,2.0,1.054093,1.346667,2.653333,0.798868,0.120094,0.724433,0.873303,0.0,0.0,0.0,0.0,6.7,3.917199,4.272095,9.127905,1.677839,0.802357,1.180533,2.175145,0.5,0.971825,-0.102344,1.102344,1092.3,128.713334,1012.522649,1172.077351,173.7,64.560136,133.685213,213.714787,1266.0,154.199006,1170.426466,1361.573534,0.000556,0.000133,0.000474,0.000639,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.2297,7.840287,1.37024,11.08916
random+meek,none,1,10,10,0,0.721414,0.196588,0.599568,0.843261,0.83,0.248676,0.675869,0.984131,0.862727,0.102872,0.798966,0.926488,2.3,1.251666,1.52421,3.07579,0.8,0.258199,0.639967,0.960033,1.6,1.95505,0.388247,2.811753,0.888889,0.993031,0.240108,1.537669,0.724074,0.257135,0.55608,0.892069,0.640851,0.419595,0.380783,0.900919,0.870371,0.200308,0.739504,1.001239,0.0,0.0,0.0,0.0,1.7,0.674949,1.281663,2.118337,1.7,0.674949,1.281663,2.118337,0.862727,0.102872,0.798966,0.926488,0.2,0.421637,-0.061333,0.461333,7.0,4.988877,3.907862,10.092138,1.680656,0.839608,1.160262,2.20105,0.4,0.699206,-0.033372,0.833372,,,,,,,,,,,,,,,,,,,,,,,,,0.5659,1.739641,-0.512341,1.644141
random+meek,none,2,10,10,0,0.635668,0.173145,0.528351,0.742984,0.622698,0.28415,0.44658,0.798817,0.798868,0.120094,0.724433,0.873303,3.9,1.37032,3.050667,4.749333,0.766667,0.210819,0.636,0.897333,2.5,3.472111,0.347963,4.652037,1.092592,1.266863,0.264909,1.920276,0.677778,0.3185,0.469691,0.885865,0.603236,0.606603,0.22726,0.979212,0.87037,0.228641,0.720991,1.019749,0.1,0.316228,-0.096,0.296,2.0,1.054093,1.346667,2.653333,2.0,1.054093,1.346667,2.653333,0.798868,0.120094,0.724433,0.873303,0.0,0.0,0.0,0.0,6.7,3.917199,4.272095,9.127905,1.677839,0.802357,1.180533,2.175145,0.5,0.971825,-0.102344,1.102344,,,,,,,,,,,,,,,,,,,,,,,,,0.0223,0.009638,0.016326,0.028274
