run_id,arm,model_tag,level,seed,step,target,value,undirected_before,undirected_after,mec_size_before,mec_entropy_before,mec_exhaustive,true_gain_chosen,true_gain_best,selection_regret,selection_quality,eig_chosen_nats,eig_best_nats,eig_regret_nats,edges_resolved,orientations_correct,orientations_wrong,selector_meta
20260816T141522Z,llm+llm,qwen3-coder-30b-a3b-instruct,1,1719885688,1,1,3.2164,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the remaining direction uncertainty since it is connected to X2 by an undirected edge, and X1 has no other undirected edges."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,239607114,1,4,3.8241,6,1,12,2.48491,1,5,5,0.0,1.0,0.45056,1.51711,1.06655,5,3,2,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,239607114,2,0,6.1613,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,eig+meek,none,1,239607114,1,1,7.3146,6,3,12,2.48491,1,4,5,1.0,0.8,1.51711,1.51711,0.0,3,2,1,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.51711, ""mec_size"": 12, ""mec_entropy_nats"": 2.48491, ""mec_exhaustive"": true}"
20260816T141522Z,eig+meek,none,1,239607114,2,2,2.7404,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
20260816T141522Z,random+llm,gpt-4o-mini-2024-07-18,1,239607114,1,4,3.8241,6,1,12,2.48491,1,5,5,0.0,1.0,0.45056,1.51711,1.06655,5,3,2,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,gpt-4o-mini-2024-07-18,1,239607114,2,0,6.1613,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,maxdeg+llm,gpt-4o-mini-2024-07-18,1,239607114,1,1,7.3146,6,3,12,2.48491,1,4,5,1.0,0.8,1.51711,1.51711,0.0,3,2,1,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260816T141522Z,maxdeg+llm,gpt-4o-mini-2024-07-18,1,239607114,2,2,2.7404,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141522Z,eig+llm,gpt-4o-mini-2024-07-18,1,239607114,1,1,7.3146,6,3,12,2.48491,1,4,5,1.0,0.8,1.51711,1.51711,0.0,3,2,1,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.51711, ""mec_size"": 12, ""mec_entropy_nats"": 2.48491, ""mec_exhaustive"": true}"
20260816T141522Z,eig+llm,gpt-4o-mini-2024-07-18,1,239607114,2,2,2.7404,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,1719885688,1,0,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X0 to observe the effect on downstream variables and to help identify the causal structure.""}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,1719885688,2,1,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X1 to observe the effect on downstream variables and to help determine the causal structure.""}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,1719885688,3,2,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X2 to observe the effect on other variables and to help determine the causal structure.""}"
20260816T141522Z,maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,239607114,1,1,7.3146,6,3,12,2.48491,1,4,5,1.0,0.8,1.51711,1.51711,0.0,3,2,1,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260816T141522Z,maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,239607114,2,2,2.7404,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141522Z,llm+meek,qwen3-coder-30b-a3b-instruct,1,239607114,1,1,7.3146,6,3,12,2.48491,1,4,5,1.0,0.8,1.51711,1.51711,0.0,3,2,1,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the most remaining direction uncertainty, as it is incident to three undirected edges, which is the highest number among all variables."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm+meek,qwen3-coder-30b-a3b-instruct,1,239607114,2,0,6.1613,3,2,6,1.79176,1,1,2,1.0,0.5,0.63651,1.09861,0.4621,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the remaining direction uncertainty since it is connected to X2 via an undirected edge, and X2 has multiple undirected edges, making this intervention impactful for orienting the remaining graph structure."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,oracle+meek,none,1,239607114,1,2,2.7404,6,1,12,2.48491,1,5,5,0.0,1.0,1.51711,1.51711,0.0,5,3,2,"{""rule"": ""max_true_gain"", ""gain"": 5}"
20260816T141522Z,oracle+meek,none,1,239607114,2,0,6.1613,1,0,2,0.69315,1,0,0,0.0,,0.69315,0.69315,0.0,1,0,1,"{""rule"": ""max_true_gain"", ""gain"": 0}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,1719885688,1,0,-5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X0, which appears to be a root node based on the observational data. I'll set X0 to a value far from its observational mean to detect any downstream effects.""}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,1719885688,2,1,-2.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X1 with a value of -2.0, which is far from its observational mean of -0.008. This should help identify causal relationships, especially if X1 is a parent of other variables. I'm choosing X1 because it's not at the root of the graph (it has a parent), and interventions on parents are often informative for determining causal directions.""}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,1719885688,3,2,3.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X2 with a value of 3.0, which is far from its observational mean of -0.101. This should help determine if X2 has any causal influence on other variables, particularly those downstream in the causal structure.""}"
20260816T141522Z,llm+meek,gpt-4o-mini-2024-07-18,1,239607114,1,1,7.3146,6,3,12,2.48491,1,4,5,1.0,0.8,1.51711,1.51711,0.0,3,2,1,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will help to resolve the direction of the undirected edges connected to it, specifically the edges with X0, X2, and X5."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm+meek,gpt-4o-mini-2024-07-18,1,239607114,2,2,2.7404,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the orientation of the undirected edges (X0, X2) and (X2, X3), providing clarity on the relationships involving X2."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,oracle+llm,gpt-4o-mini-2024-07-18,1,239607114,1,2,2.7404,6,1,12,2.48491,1,5,5,0.0,1.0,1.51711,1.51711,0.0,5,3,2,"{""rule"": ""max_true_gain"", ""gain"": 5}"
20260816T141522Z,oracle+llm,gpt-4o-mini-2024-07-18,1,239607114,2,0,6.1613,1,0,2,0.69315,1,0,0,0.0,,0.69315,0.69315,0.0,1,0,1,"{""rule"": ""max_true_gain"", ""gain"": 0}"
20260816T141522Z,llm+llm,gpt-4o-mini-2024-07-18,1,239607114,1,1,7.3146,6,3,12,2.48491,1,4,5,1.0,0.8,1.51711,1.51711,0.0,3,2,1,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will help to resolve the direction of the undirected edges incident to it, specifically the edges with X0, X2, and X5."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm+llm,gpt-4o-mini-2024-07-18,1,239607114,2,2,2.7404,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X2 will resolve the orientation of the undirected edges (X0, X2) and (X2, X3), providing clarity on the relationships involving X2."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,oracle+llm,qwen3-coder-30b-a3b-instruct,1,239607114,1,2,2.7404,6,1,12,2.48491,1,5,5,0.0,1.0,1.51711,1.51711,0.0,5,3,2,"{""rule"": ""max_true_gain"", ""gain"": 5}"
20260816T141522Z,oracle+llm,qwen3-coder-30b-a3b-instruct,1,239607114,2,0,6.1613,1,0,2,0.69315,1,0,0,0.0,,0.69315,0.69315,0.0,1,0,1,"{""rule"": ""max_true_gain"", ""gain"": 0}"
20260816T141522Z,llm+llm,qwen3-coder-30b-a3b-instruct,1,239607114,1,1,7.3146,6,3,12,2.48491,1,4,5,1.0,0.8,1.51711,1.51711,0.0,3,2,1,"{""rule"": ""llm"", ""rationale"": ""Intervening on X1 will resolve the most remaining direction uncertainty, as it is incident to three undirected edges, which is the highest degree of undirected edges among all variables."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm+llm,qwen3-coder-30b-a3b-instruct,1,239607114,2,0,6.1613,3,2,6,1.79176,1,1,2,1.0,0.5,0.63651,1.09861,0.4621,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the remaining direction uncertainty involving the undirected edge between X0 and X2, as X0 has one incident undirected edge and is not yet intervened upon."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,239607114,1,0,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X0 to observe the effect on downstream variables and to help identify the causal structure.""}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,239607114,2,1,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X1 to observe the effect on downstream variables and to help determine the causal structure.""}"
20260816T141522Z,random+meek,none,1,1943031107,1,1,10.3263,4,1,8,2.07944,1,3,3,0.0,1.0,0.56234,1.03972,0.47739,3,1,2,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+meek,none,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,1943031107,1,1,10.3263,4,1,8,2.07944,1,3,3,0.0,1.0,0.56234,1.03972,0.47739,3,1,2,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,239607114,1,0,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X0, which is likely a root node (no incoming edges) based on the observational data. I'll set it to a value far from its mean to detect any downstream effects.""}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,239607114,2,0,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X0 with a value of 5.0, which is far from its observational mean of 0.071. This intervention should help determine the causal structure, as it will sever all incoming edges to X0 and force it to the value 5.0. The downstream variables (X1, X2, X3, X4, X5) should shift their means accordingly if they are influenced by X0.""}"
20260816T141522Z,maxdeg+meek,none,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141522Z,maxdeg+meek,none,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141522Z,random+llm,gpt-4o-mini-2024-07-18,1,1943031107,1,1,10.3263,4,1,8,2.07944,1,3,3,0.0,1.0,0.56234,1.03972,0.47739,3,1,2,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,gpt-4o-mini-2024-07-18,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,eig+meek,none,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""mec_size"": 8, ""mec_entropy_nats"": 2.07944, ""mec_exhaustive"": true}"
20260816T141522Z,eig+meek,none,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,1279549348,1,0,10.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X0 to observe the effect on other variables. This value is far from the observational mean, allowing us to detect shifts in downstream variables.""}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,1279549348,2,1,10.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X1 to observe the effect on other variables and to help determine the causal structure.""}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,1279549348,3,2,10.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X2 to observe the effect on other variables and to help determine the causal structure.""}"
20260816T141522Z,maxdeg+llm,gpt-4o-mini-2024-07-18,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141522Z,maxdeg+llm,gpt-4o-mini-2024-07-18,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141522Z,eig+llm,qwen3-coder-30b-a3b-instruct,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""mec_size"": 8, ""mec_entropy_nats"": 2.07944, ""mec_exhaustive"": true}"
20260816T141522Z,eig+llm,qwen3-coder-30b-a3b-instruct,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260816T141522Z,eig+llm,gpt-4o-mini-2024-07-18,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""mec_size"": 8, ""mec_entropy_nats"": 2.07944, ""mec_exhaustive"": true}"
20260816T141522Z,eig+llm,gpt-4o-mini-2024-07-18,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260816T141522Z,maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141522Z,maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141522Z,llm+meek,qwen3-coder-30b-a3b-instruct,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the most remaining direction uncertainty, as it is involved in two undirected edges and will help orient the edges [0,2] and [0,4]."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm+meek,qwen3-coder-30b-a3b-instruct,1,1943031107,2,5,3.7035,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on variable X5 will resolve the remaining direction uncertainty since it is incident to an undirected edge, and X5 has no other undirected edges connected to it."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,oracle+meek,none,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260816T141522Z,oracle+meek,none,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,1279549348,1,0,-5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X0 with a value far from its observational mean to help identify the causal structure.""}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,1279549348,2,1,-5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X1 with a value of -5.0, which is far from its observational mean of 0.915. This should help identify the causal structure by observing how downstream variables respond to this intervention.""}"
20260816T141522Z,llm_e2e,qwen3-coder-30b-a3b-instruct,1,1279549348,3,2,-5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""I will intervene on variable X2 with a value far from its observational mean to help identify the causal structure.""}"
20260816T141522Z,llm+meek,gpt-4o-mini-2024-07-18,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the orientation of the undirected edges (X0, X2) and (X0, X4), providing clarity on the relationships involving X0."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm+meek,gpt-4o-mini-2024-07-18,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X3 will resolve the undirected edge between X3 and X5, allowing us to determine the direction of the relationship between these variables."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,eig+llm,qwen3-coder-30b-a3b-instruct,1,239607114,1,1,7.3146,6,3,12,2.48491,1,4,5,1.0,0.8,1.51711,1.51711,0.0,3,2,1,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.51711, ""mec_size"": 12, ""mec_entropy_nats"": 2.48491, ""mec_exhaustive"": true}"
20260816T141522Z,eig+llm,qwen3-coder-30b-a3b-instruct,1,239607114,2,2,2.7404,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
20260816T141522Z,oracle+llm,gpt-4o-mini-2024-07-18,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260816T141522Z,oracle+llm,gpt-4o-mini-2024-07-18,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260816T141522Z,random+meek,none,1,1580201974,1,3,3.9772,3,2,6,1.79176,1,1,2,1.0,0.5,0.69315,1.09861,0.40547,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+meek,none,1,1580201974,2,4,8.5195,2,0,3,1.09861,1,2,2,0.0,1.0,0.63651,1.09861,0.4621,2,1,1,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,oracle+llm,qwen3-coder-30b-a3b-instruct,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260816T141522Z,oracle+llm,qwen3-coder-30b-a3b-instruct,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260816T141522Z,llm+llm,gpt-4o-mini-2024-07-18,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the orientation of the undirected edges (X0, X2) and (X0, X4), providing clarity on the relationships involving X0."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm+llm,gpt-4o-mini-2024-07-18,1,1943031107,2,3,3.2618,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on X3 will resolve the direction of the undirected edge between X3 and X5, and potentially reveal more about the structure of the graph."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,maxdeg+meek,none,1,1580201974,1,2,17.3433,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141522Z,maxdeg+meek,none,1,1580201974,2,1,2.9466,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141522Z,llm+llm,qwen3-coder-30b-a3b-instruct,1,1943031107,1,0,5.3993,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,2,1,"{""rule"": ""llm"", ""rationale"": ""Intervening on X0 will resolve the most remaining direction uncertainty, as it is involved in two undirected edges and will help orient the edges [0,2] and [0,4]."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,llm+llm,qwen3-coder-30b-a3b-instruct,1,1943031107,2,5,3.7035,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""llm"", ""rationale"": ""Intervening on variable X5 will resolve the remaining direction uncertainty since it is incident to an undirected edge that has not been oriented yet."", ""wasted_target"": false, ""repeat_target"": false, ""repairs"": 0}"
20260816T141522Z,random+llm,gpt-4o-mini-2024-07-18,1,1580201974,1,3,3.9772,3,2,6,1.79176,1,1,2,1.0,0.5,0.69315,1.09861,0.40547,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,gpt-4o-mini-2024-07-18,1,1580201974,2,4,8.5195,2,0,3,1.09861,1,2,2,0.0,1.0,0.63651,1.09861,0.4621,2,1,1,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,eig+meek,none,1,1580201974,1,2,17.3433,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
20260816T141522Z,eig+meek,none,1,1580201974,2,1,2.9466,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260816T141522Z,maxdeg+llm,gpt-4o-mini-2024-07-18,1,1580201974,1,2,17.3433,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141522Z,maxdeg+llm,gpt-4o-mini-2024-07-18,1,1580201974,2,1,2.9466,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,1943031107,1,0,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X0 to observe the effect on downstream variables and to help identify the causal structure.""}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,1943031107,2,1,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X1 to observe the effect on downstream variables and to help determine the causal structure.""}"
20260816T141522Z,llm_e2e,gpt-4o-mini-2024-07-18,1,1943031107,3,2,5.0,,,,,,,,,,,,,,,,"{""rule"": ""llm_e2e"", ""rationale"": ""Intervening on X2 to observe the effect on downstream variables and clarify the causal structure.""}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,1580201974,1,3,3.9772,3,2,6,1.79176,1,1,2,1.0,0.5,0.69315,1.09861,0.40547,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,random+llm,qwen3-coder-30b-a3b-instruct,1,1580201974,2,4,8.5195,2,0,3,1.09861,1,2,2,0.0,1.0,0.63651,1.09861,0.4621,2,1,1,"{""rule"": ""uniform_over_open_targets""}"
20260816T141522Z,maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,1580201974,1,2,17.3433,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260816T141522Z,maxdeg+llm,qwen3-coder-30b-a3b-instruct,1,1580201974,2,1,2.9466,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260816T141522Z,eig+llm,gpt-4o-mini-2024-07-18,1,1580201974,1,2,17.3433,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
