arm,condition,model_tag,graph,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe,anon,gpt-5.4-mini,cancer,12,12,0,0.924603,0.067725,0.886284,0.962922,0.952381,0.070338,0.912583,0.992178,0.924603,0.067725,0.886284,0.962922,0.583333,0.514929,0.291985,0.874682,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,44.0,7.816067,39.577644,48.422356,0.5,0.522233,0.204519,0.795481,0.933863,0.069957,0.894281,0.973444,0.083333,1.1645,-0.575545,0.742211,1.355909,0.801965,0.902155,1.809664,0.589332,0.330645,0.402251,0.776412,0.769906,0.171885,0.672652,0.867159,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50925,0.300262,0.339361,0.679139,1.5,1.243163,0.796614,2.203386,1.916667,0.900337,1.407253,2.42608,0.166667,0.389249,-0.053572,0.386905,0.166667,0.389249,-0.053572,0.386905
probe,anon,gpt-5.4-mini,earthquake,12,12,0,0.921958,0.069834,0.882445,0.96147,0.940476,0.073561,0.898855,0.982097,0.921958,0.069834,0.882445,0.96147,0.583333,0.514929,0.291985,0.874682,0.25,0.452267,-0.005894,0.505894,0.75,0.452267,0.494106,1.005894,0.75,0.452267,0.494106,1.005894,37.333333,12.338656,30.352082,44.314585,0.5,0.522233,0.204519,0.795481,0.931217,0.072371,0.890269,0.972165,0.083333,1.1645,-0.575545,0.742211,0.983347,0.794923,0.533577,1.433118,0.351428,0.234164,0.218937,0.483918,0.905913,0.065545,0.868828,0.942999,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36775,0.28298,0.207639,0.527861,1.0,0.953463,0.460528,1.539472,1.333333,0.984732,0.776169,1.890498,0.166667,0.389249,-0.053572,0.386905,0.083333,0.288675,-0.08,0.246667
probe,anon,gpt-5.4-mini,sachs,12,12,0,0.48559,0.13693,0.408114,0.563065,1.0,0.0,1.0,1.0,0.737612,0.085554,0.689205,0.786018,10.833333,2.552479,9.389132,12.277535,0.958333,0.097312,0.903274,1.013393,2.666667,1.073087,2.059511,3.273823,2.666667,1.073087,2.059511,3.273823,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.542891,0.102727,0.484768,0.601014,-1.0,0.0,-1.0,-1.0,2.611428,1.128978,1.972649,3.250208,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.738085,0.090296,0.686995,0.789175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.086667,1.237784,2.386324,3.787009,3.416667,0.996205,2.853011,3.980323,2.833333,1.527525,1.969055,3.697612,0.166667,0.389249,-0.053572,0.386905,0.833333,0.937437,0.302928,1.363738
probe,anon,gpt-5.4-mini,survey,12,12,0,0.807887,0.24045,0.671839,0.943934,0.845455,0.243133,0.707889,0.98302,0.893745,0.084409,0.845986,0.941504,1.75,1.76455,0.751612,2.748388,0.25,0.452267,-0.005894,0.505894,0.75,0.452267,0.494106,1.005894,0.75,0.452267,0.494106,1.005894,48.0,0.0,48.0,48.0,0.333333,0.492366,0.054751,0.611916,0.916065,0.075203,0.873514,0.958615,-0.25,1.13818,-0.893986,0.393986,1.012258,0.756567,0.58419,1.440327,0.253645,0.378462,0.03951,0.46778,0.884303,0.189223,0.77724,0.991367,,,,,,,,,0.8946,0.067072,0.85665,0.932549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585667,0.422011,0.346891,0.824442,1.916667,0.792961,1.468006,2.365327,2.666667,1.154701,2.013333,3.32,0.25,0.452267,-0.005894,0.505894,0.25,0.452267,-0.005894,0.505894
probe,anon,qwen3-coder-30b-a3b-instruct,asia,12,12,0,0.920792,0.138688,0.842323,0.999262,0.907407,0.15594,0.819176,0.995639,0.952042,0.047567,0.925129,0.978956,1.0,1.414214,0.199833,1.800167,0.805556,0.171643,0.708439,0.902672,2.5,0.6742,2.118536,2.881464,2.5,0.6742,2.118536,2.881464,48.0,0.0,48.0,48.0,0.416667,0.514929,0.125318,0.708015,0.961765,0.033823,0.942627,0.980902,-0.166667,1.029857,-0.749363,0.41603,2.409243,0.694071,2.016536,2.801951,0.099353,0.172469,0.00177,0.196937,0.976627,0.041561,0.953112,1.000143,,,,,,,,,0.940237,0.032727,0.92172,0.958753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.044333,0.69516,1.65101,2.437657,3.0,1.595448,2.09729,3.90271,3.833333,0.389249,3.613095,4.053572,0.083333,0.288675,-0.08,0.246667,0.25,0.452267,-0.005894,0.505894
probe,anon,qwen3-coder-30b-a3b-instruct,cancer,12,12,0,0.957672,0.063251,0.921884,0.99346,0.97619,0.055607,0.944728,1.007653,0.957672,0.063251,0.921884,0.99346,0.333333,0.492366,0.054751,0.611916,0.333333,0.492366,0.054751,0.611916,0.666667,0.492366,0.388084,0.945249,0.666667,0.492366,0.388084,0.945249,45.333333,9.237604,40.106667,50.56,0.75,0.452267,0.494106,1.005894,0.966931,0.060332,0.932795,1.001067,0.583333,0.996205,0.019677,1.146989,0.873245,0.987744,0.314376,1.432114,0.409619,0.495324,0.129363,0.689875,0.855831,0.200872,0.742177,0.969485,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405333,0.377994,0.191463,0.619203,1.833333,1.337116,1.076789,2.589878,3.0,1.206045,2.317616,3.682384,0.25,0.452267,-0.005894,0.505894,0.333333,0.492366,0.054751,0.611916
probe,anon,qwen3-coder-30b-a3b-instruct,earthquake,12,12,0,0.955026,0.066946,0.917148,0.992904,0.964286,0.06461,0.927729,1.000842,0.955026,0.066946,0.917148,0.992904,0.333333,0.492366,0.054751,0.611916,0.25,0.452267,-0.005894,0.505894,0.75,0.452267,0.494106,1.005894,0.75,0.452267,0.494106,1.005894,45.333333,9.237604,40.106667,50.56,0.666667,0.492366,0.388084,0.945249,0.955027,0.066945,0.917149,0.992904,0.333333,0.984732,-0.223831,0.890498,1.263417,1.130838,0.623585,1.903249,0.452229,0.469486,0.186592,0.717866,0.860954,0.167815,0.766004,0.955904,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541833,0.359241,0.338573,0.745093,1.583333,1.378954,0.803116,2.36355,3.0,1.128152,2.361688,3.638312,0.25,0.452267,-0.005894,0.505894,0.25,0.452267,-0.005894,0.505894
probe,anon,qwen3-coder-30b-a3b-instruct,sachs,12,12,0,0.493233,0.125277,0.422351,0.564115,1.0,0.0,1.0,1.0,0.746979,0.087394,0.697532,0.796427,10.5,2.315953,9.189626,11.810374,0.958333,0.097312,0.903274,1.013393,2.666667,0.778499,2.226189,3.107144,2.666667,0.778499,2.226189,3.107144,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.534859,0.104084,0.475968,0.59375,-1.0,0.0,-1.0,-1.0,2.976821,0.586775,2.644822,3.30882,0.000194,0.000673,-0.000186,0.000575,0.999979,7.2e-05,0.999938,1.00002,,,,,,,,,0.738085,0.090296,0.686995,0.789175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.021333,0.842637,2.544567,3.4981,3.916667,0.288675,3.753333,4.08,3.5,1.243163,2.796614,4.203386,0.0,0.0,0.0,0.0,0.916667,1.1645,0.257789,1.575545
probe,anon,qwen3-coder-30b-a3b-instruct,survey,12,12,0,0.853641,0.164629,0.760493,0.946788,0.885859,0.15719,0.79692,0.974797,0.923157,0.068496,0.884402,0.961913,1.333333,1.370689,0.557793,2.108874,0.5,0.522233,0.204519,0.795481,0.5,0.522233,0.204519,0.795481,0.5,0.522233,0.204519,0.795481,48.0,0.0,48.0,48.0,0.5,0.522233,0.204519,0.795481,0.938695,0.075837,0.895786,0.981603,0.166667,1.267304,-0.550378,0.883712,0.983416,1.103382,0.359119,1.607713,0.301429,0.439735,0.052625,0.550233,0.857082,0.212719,0.736724,0.977439,,,,,,,,,0.8946,0.067072,0.85665,0.932549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467667,0.481645,0.19515,0.740183,3.333333,0.887625,2.831112,3.835555,3.583333,0.668558,3.205061,3.961606,0.166667,0.389249,-0.053572,0.386905,0.5,0.522233,0.204519,0.795481
probe,named,claude-haiku-4.5,asia,12,12,0,0.900654,0.146989,0.817487,0.98382,0.907407,0.15594,0.819176,0.995639,0.94232,0.056348,0.910439,0.974202,1.25,1.544786,0.375955,2.124045,0.777778,0.164122,0.684917,0.870639,2.583333,0.668558,2.205061,2.961606,2.583333,0.668558,2.205061,2.961606,48.0,0.0,48.0,48.0,0.416667,0.514929,0.125318,0.708015,0.961765,0.033823,0.942627,0.980902,-0.166667,1.029857,-0.749363,0.41603,2.151223,0.585206,1.820112,2.482335,0.130299,0.226087,0.002379,0.25822,0.957244,0.084813,0.909257,1.005232,,,,,,,,,0.940237,0.032727,0.92172,0.958753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.991,0.738907,1.572924,2.409076,1.916667,0.514929,1.625318,2.208015,2.0,0.603023,1.658808,2.341192,0.166667,0.389249,-0.053572,0.386905,0.25,0.452267,-0.005894,0.505894
probe,named,claude-haiku-4.5,cancer,12,12,0,0.921958,0.069834,0.882445,0.96147,0.940476,0.073561,0.898855,0.982097,0.921958,0.069834,0.882445,0.96147,0.583333,0.514929,0.291985,0.874682,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,45.333333,4.92366,42.547511,48.119156,0.583333,0.514929,0.291985,0.874682,0.940476,0.073561,0.898855,0.982097,0.333333,1.230915,-0.363122,1.029789,1.249761,0.801849,0.796072,1.70345,0.449969,0.221781,0.324485,0.575454,0.862002,0.11292,0.798111,0.925892,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60725,0.506466,0.32069,0.89381,0.916667,0.514929,0.625318,1.208015,1.583333,0.668558,1.205061,1.961606,0.25,0.452267,-0.005894,0.505894,0.083333,0.288675,-0.08,0.246667
probe,named,claude-haiku-4.5,earthquake,12,12,0,0.955026,0.066946,0.917148,0.992904,0.964286,0.06461,0.927729,1.000842,0.955026,0.066946,0.917148,0.992904,0.333333,0.492366,0.054751,0.611916,0.25,0.452267,-0.005894,0.505894,0.75,0.452267,0.494106,1.005894,0.75,0.452267,0.494106,1.005894,46.333333,3.98482,44.078709,48.587957,0.666667,0.492366,0.388084,0.945249,0.955027,0.066945,0.917149,0.992904,0.333333,0.984732,-0.223831,0.890498,0.934978,0.840855,0.459219,1.410736,0.352248,0.259914,0.205188,0.499309,0.899669,0.080596,0.854068,0.945271,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444167,0.306489,0.270754,0.617579,1.166667,0.57735,0.84,1.493333,1.416667,0.668558,1.038394,1.794939,0.25,0.452267,-0.005894,0.505894,0.25,0.452267,-0.005894,0.505894
probe,named,claude-haiku-4.5,sachs,12,12,0,0.45649,0.092578,0.404109,0.508871,1.0,0.0,1.0,1.0,0.76961,0.057594,0.737024,0.802197,11.0,1.537412,10.130127,11.869873,0.979167,0.072169,0.938333,1.02,2.416667,0.792961,1.968006,2.865327,2.416667,0.792961,1.968006,2.865327,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.541618,0.089376,0.491048,0.592187,-1.0,0.0,-1.0,-1.0,2.716184,0.855507,2.232136,3.200233,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,0.738085,0.090296,0.686995,0.789175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.675667,0.534779,2.373087,2.978246,1.75,0.621582,1.398307,2.101693,2.25,0.753778,1.82351,2.67649,0.166667,0.389249,-0.053572,0.386905,1.333333,1.230915,0.636878,2.029789
probe,named,claude-haiku-4.5,survey,12,12,0,0.868132,0.163101,0.775849,0.960415,0.899495,0.139704,0.82045,0.97854,0.907093,0.096397,0.852551,0.961634,1.333333,1.497473,0.486058,2.180608,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,48.0,0.0,48.0,48.0,0.416667,0.514929,0.125318,0.708015,0.931119,0.073665,0.889439,0.972799,0.0,1.3484,-0.762929,0.762929,1.553477,0.843116,1.076439,2.030514,0.324311,0.31521,0.145964,0.502657,0.861748,0.182551,0.75846,0.965036,,,,,,,,,0.8946,0.067072,0.85665,0.932549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78325,0.326652,0.598429,0.968071,1.5,0.6742,1.118536,1.881464,1.75,0.452267,1.494106,2.005894,0.166667,0.389249,-0.053572,0.386905,0.333333,0.492366,0.054751,0.611916
probe,named,gemini-3-flash-preview,asia,12,12,0,0.962418,0.059437,0.928788,0.996048,0.972222,0.050252,0.94379,1.000655,0.973529,0.032816,0.954962,0.992097,0.5,0.6742,0.118536,0.881464,0.805556,0.171643,0.708439,0.902672,2.583333,0.514929,2.291985,2.874682,2.583333,0.514929,2.291985,2.874682,48.0,0.0,48.0,48.0,0.583333,0.514929,0.291985,0.874682,0.973529,0.032816,0.954962,0.992096,0.166667,1.029857,-0.41603,0.749363,2.107988,0.513147,1.817648,2.398329,0.161029,0.295688,-0.006272,0.32833,0.926923,0.157391,0.83787,1.015975,,,,,,,,,0.940237,0.032727,0.92172,0.958753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.881083,0.809158,1.423259,2.338908,0.583333,0.668558,0.205061,0.961606,1.833333,0.389249,1.613095,2.053572,0.083333,0.288675,-0.08,0.246667,0.5,0.522233,0.204519,0.795481
probe,named,gemini-3-flash-preview,cancer,12,12,0,0.969577,0.05559,0.938124,1.00103,0.988095,0.041239,0.964762,1.011429,0.969577,0.05559,0.938124,1.00103,0.25,0.452267,-0.005894,0.505894,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,41.333333,8.917127,36.287994,46.378673,0.75,0.452267,0.494106,1.005894,0.969577,0.05559,0.938124,1.00103,0.5,0.904534,-0.011788,1.011788,1.478971,0.675381,1.096838,1.861104,0.428168,0.185532,0.323194,0.533143,0.846054,0.138657,0.767601,0.924507,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55625,0.280664,0.397449,0.715051,0.25,0.452267,-0.005894,0.505894,1.333333,0.651339,0.964804,1.701863,0.166667,0.389249,-0.053572,0.386905,0.416667,0.514929,0.125318,0.708015
probe,named,gemini-3-flash-preview,earthquake,12,12,0,0.981481,0.04325,0.957011,1.005952,1.0,0.0,1.0,1.0,0.981481,0.04325,0.957011,1.005952,0.166667,0.389249,-0.053572,0.386905,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,41.333333,10.696927,35.280977,47.385689,0.833333,0.389249,0.613095,1.053572,0.981482,0.04325,0.957011,1.005952,0.666667,0.778499,0.226189,1.107144,1.515423,0.664612,1.139384,1.891463,0.418147,0.187424,0.312102,0.524192,0.849507,0.140079,0.77025,0.928765,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415,0.282209,0.581825,0.901175,0.166667,0.389249,-0.053572,0.386905,1.333333,0.778499,0.892856,1.773811,0.166667,0.389249,-0.053572,0.386905,0.5,0.522233,0.204519,0.795481
probe,named,gemini-3-flash-preview,sachs,12,12,0,0.515662,0.129082,0.442627,0.588697,1.0,0.0,1.0,1.0,0.827089,0.070946,0.786947,0.86723,9.583333,2.193309,8.342352,10.824315,0.958333,0.097312,0.903274,1.013393,2.333333,0.887625,1.831112,2.835555,2.333333,0.887625,1.831112,2.835555,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.593171,0.087552,0.543634,0.642708,-1.0,0.0,-1.0,-1.0,2.751589,0.527743,2.452991,3.050188,0.043883,0.152016,-0.042128,0.129895,0.981687,0.063439,0.945793,1.017581,,,,,,,,,0.738085,0.090296,0.686995,0.789175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93275,1.218606,2.243259,3.622241,0.833333,0.57735,0.506667,1.16,2.916667,0.792961,2.468006,3.365327,0.333333,0.492366,0.054751,0.611916,2.833333,0.937437,2.302928,3.363738
probe,named,gemini-3-flash-preview,survey,12,12,0,0.852786,0.145256,0.7706,0.934973,0.896465,0.122212,0.827316,0.965613,0.905636,0.081233,0.859674,0.951598,1.5,1.381699,0.71823,2.28177,0.25,0.452267,-0.005894,0.505894,0.75,0.452267,0.494106,1.005894,0.75,0.452267,0.494106,1.005894,48.0,0.0,48.0,48.0,0.416667,0.514929,0.125318,0.708015,0.932731,0.069053,0.893661,0.971802,-0.083333,1.1645,-0.742211,0.575545,1.340837,1.035621,0.754879,1.926794,0.446444,0.509143,0.158369,0.734519,0.805836,0.263689,0.65664,0.955032,,,,,,,,,0.8946,0.067072,0.85665,0.932549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658833,0.448872,0.40486,0.912807,0.75,0.452267,0.494106,1.005894,2.25,0.452267,1.994106,2.505894,0.166667,0.389249,-0.053572,0.386905,0.416667,0.514929,0.125318,0.708015
probe,named,gpt-4o-mini-2024-07-18,asia,12,12,0,0.952696,0.04734,0.925911,0.979481,0.953704,0.057214,0.921332,0.986076,0.952696,0.04734,0.925911,0.979481,0.75,0.753778,0.32351,1.17649,0.75,0.150756,0.664702,0.835298,2.75,0.452267,2.494106,3.005894,2.75,0.452267,2.494106,3.005894,48.0,0.0,48.0,48.0,0.416667,0.514929,0.125318,0.708015,0.962418,0.033295,0.94358,0.981257,-0.166667,1.029857,-0.749363,0.41603,2.108884,0.632418,1.75106,2.466708,0.127712,0.225099,0.00035,0.255074,0.961637,0.081708,0.915406,1.007867,,,,,,,,,0.940237,0.032727,0.92172,0.958753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06475,0.635184,1.705361,2.424139,4.0,0.0,4.0,4.0,3.166667,0.834847,2.694307,3.639026,0.083333,0.288675,-0.08,0.246667,0.333333,0.492366,0.054751,0.611916
probe,named,gpt-4o-mini-2024-07-18,cancer,12,12,0,0.957672,0.063251,0.921884,0.99346,0.97619,0.055607,0.944728,1.007653,0.957672,0.063251,0.921884,0.99346,0.333333,0.492366,0.054751,0.611916,0.333333,0.492366,0.054751,0.611916,0.666667,0.492366,0.388084,0.945249,0.666667,0.492366,0.388084,0.945249,46.833333,4.041452,44.546667,49.12,0.666667,0.492366,0.388084,0.945249,0.957672,0.063251,0.921884,0.99346,0.333333,0.984732,-0.223831,0.890498,0.960903,0.938524,0.429883,1.491922,0.412669,0.481556,0.140203,0.685135,0.835808,0.214171,0.71463,0.956987,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465417,0.452854,0.20919,0.721643,3.083333,0.668558,2.705061,3.461606,2.75,1.215431,2.062305,3.437695,0.166667,0.389249,-0.053572,0.386905,0.333333,0.492366,0.054751,0.611916
probe,named,gpt-4o-mini-2024-07-18,earthquake,12,12,0,0.924603,0.067725,0.886284,0.962922,0.952381,0.070338,0.912583,0.992178,0.924603,0.067725,0.886284,0.962922,0.583333,0.514929,0.291985,0.874682,0.166667,0.389249,-0.053572,0.386905,0.833333,0.389249,0.613095,1.053572,0.833333,0.389249,0.613095,1.053572,40.833333,11.550941,34.297773,47.368894,0.5,0.522233,0.204519,0.795481,0.933863,0.069957,0.894281,0.973444,0.083333,1.1645,-0.575545,0.742211,1.15671,0.766537,0.723001,1.590419,0.317648,0.369783,0.108424,0.526873,0.892479,0.157961,0.803105,0.981854,,,,,,,,,0.901124,0.080856,0.855376,0.946873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.256704,0.240756,0.531244,2.666667,0.887625,2.164445,3.168888,2.25,1.544786,1.375955,3.124045,0.166667,0.389249,-0.053572,0.386905,0.166667,0.389249,-0.053572,0.386905
probe,named,gpt-4o-mini-2024-07-18,sachs,12,12,0,0.494216,0.12404,0.424034,0.564398,1.0,0.0,1.0,1.0,0.73821,0.078047,0.69405,0.782369,10.583333,2.151462,9.366029,11.800637,0.9375,0.113067,0.873526,1.001474,2.833333,0.834847,2.360974,3.305693,2.833333,0.834847,2.360974,3.305693,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.536289,0.107614,0.475401,0.597178,-1.0,0.0,-1.0,-1.0,3.00037,0.730342,2.58714,3.4136,0.003066,0.01062,-0.002943,0.009075,0.999498,0.001738,0.998515,1.000482,,,,,,,,,0.738085,0.090296,0.686995,0.789175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044333,1.136578,2.401254,3.687413,3.916667,0.288675,3.753333,4.08,1.916667,1.564279,1.031592,2.801741,0.083333,0.288675,-0.08,0.246667,0.5,0.6742,0.118536,0.881464
