run_id,arm,model_tag,level,seed,step,target,value,undirected_before,undirected_after,mec_size_before,mec_entropy_before,mec_exhaustive,true_gain_chosen,true_gain_best,selection_regret,selection_quality,eig_chosen_nats,eig_best_nats,eig_regret_nats,edges_resolved,orientations_correct,orientations_wrong,selector_meta
20260819T065858Z,maxdeg+meek,none,1,1036482875,3,0,10.8191,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,0,1,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,eig+meek,none,1,1036482875,1,1,3.012,4,1,8,2.07944,1,3,3,0.0,1.0,1.55958,1.55958,0.0,3,3,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.55958, ""mec_size"": 8, ""mec_entropy_nats"": 2.07944, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,1,1036482875,2,0,10.8191,1,1,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,0,0,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,1,1036482875,3,0,10.8191,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,0,1,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,1,1036482875,1,1,3.012,4,1,8,2.07944,1,3,3,0.0,1.0,1.55958,1.55958,0.0,3,3,0,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260819T065858Z,oracle+meek,none,1,1036482875,2,0,10.8191,1,1,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,0,0,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,oracle+meek,none,1,1036482875,3,0,10.8191,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,0,1,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,random+meek,none,1,674912463,1,1,4.688,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,1,674912463,2,5,3.3649,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,maxdeg+meek,none,1,674912463,1,1,4.688,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260819T065858Z,maxdeg+meek,none,1,674912463,2,0,3.0206,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,eig+meek,none,1,674912463,1,1,4.688,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,1,674912463,2,0,3.0206,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,1,674912463,1,1,4.688,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_true_gain"", ""gain"": 2}"
20260819T065858Z,oracle+meek,none,1,674912463,2,0,3.0206,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,random+meek,none,1,1761685205,1,4,2.88,2,1,4,1.38629,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,1,1761685205,2,3,5.8712,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,maxdeg+meek,none,1,1761685205,1,1,2.6778,2,1,4,1.38629,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,maxdeg+meek,none,1,1761685205,2,2,3.5877,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,eig+meek,none,1,1761685205,1,1,2.6778,2,1,4,1.38629,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 4, ""mec_entropy_nats"": 1.38629, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,1,1761685205,2,2,3.5877,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,1,1761685205,1,1,2.6778,2,1,4,1.38629,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,oracle+meek,none,1,1761685205,2,2,3.5877,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,random+meek,none,2,1170454109,1,6,4.1139,2,1,4,1.38629,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,0,1,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,2,1170454109,2,3,3.046,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,maxdeg+meek,none,2,1170454109,1,2,2.8681,2,1,4,1.38629,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,maxdeg+meek,none,2,1170454109,2,3,3.046,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,eig+meek,none,2,1170454109,1,2,2.8681,2,1,4,1.38629,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 4, ""mec_entropy_nats"": 1.38629, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,2,1170454109,2,3,3.046,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,2,1170454109,1,2,2.8681,2,1,4,1.38629,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,oracle+meek,none,2,1170454109,2,3,3.046,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,random+meek,none,2,1922145947,1,7,5.8208,5,5,10,2.30259,1,1,4,3.0,0.25,0.5004,1.33218,0.83178,0,0,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,2,1922145947,2,0,4.6799,5,4,10,2.30259,1,2,4,2.0,0.5,0.95027,1.33218,0.38191,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,2,1922145947,3,0,4.6799,4,3,8,2.07944,1,1,3,2.0,0.33333,0.56234,1.38629,0.82396,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,maxdeg+meek,none,2,1922145947,1,4,3.2001,5,1,10,2.30259,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260819T065858Z,maxdeg+meek,none,2,1922145947,2,2,2.8379,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,eig+meek,none,2,1922145947,1,4,3.2001,5,1,10,2.30259,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.33218, ""mec_size"": 10, ""mec_entropy_nats"": 2.30259, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,2,1922145947,2,2,2.8379,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,2,1922145947,1,4,3.2001,5,1,10,2.30259,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,4,0,"{""rule"": ""max_true_gain"", ""gain"": 4}"
20260819T065858Z,oracle+meek,none,2,1922145947,2,2,2.8379,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,random+meek,none,2,490919193,1,3,2.7451,5,1,10,2.30259,1,4,4,0.0,1.0,0.5004,1.33218,0.83178,4,3,1,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,2,490919193,2,5,2.7976,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,maxdeg+meek,none,2,490919193,1,0,4.0396,5,1,10,2.30259,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,3,1,"{""rule"": ""max_undirected_degree"", ""degree"": 3}"
20260819T065858Z,maxdeg+meek,none,2,490919193,2,4,4.6252,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,eig+meek,none,2,490919193,1,0,4.0396,5,1,10,2.30259,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,3,1,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.33218, ""mec_size"": 10, ""mec_entropy_nats"": 2.30259, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,2,490919193,2,4,4.6252,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,2,490919193,1,0,4.0396,5,1,10,2.30259,1,4,4,0.0,1.0,1.33218,1.33218,0.0,4,3,1,"{""rule"": ""max_true_gain"", ""gain"": 4}"
20260819T065858Z,oracle+meek,none,2,490919193,2,4,4.6252,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,random+meek,none,2,113229833,1,7,2.712,3,2,6,1.79176,1,1,2,1.0,0.5,0.69315,1.09861,0.40547,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,2,113229833,2,2,7.0076,2,1,3,1.09861,1,1,2,1.0,0.5,0.63651,1.09861,0.4621,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,2,113229833,3,6,3.2677,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,maxdeg+meek,none,2,113229833,1,6,3.2677,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260819T065858Z,maxdeg+meek,none,2,113229833,2,1,5.5471,1,1,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,0,0,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,maxdeg+meek,none,2,113229833,3,1,5.5471,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,eig+meek,none,2,113229833,1,6,3.2677,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,2,113229833,2,1,5.5471,1,1,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,0,0,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,2,113229833,3,1,5.5471,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,2,113229833,1,6,3.2677,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_true_gain"", ""gain"": 2}"
20260819T065858Z,oracle+meek,none,2,113229833,2,1,5.5471,1,1,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,0,0,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,oracle+meek,none,2,113229833,3,1,5.5471,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,random+meek,none,2,115210587,1,7,2.9524,3,1,6,1.79176,1,2,2,0.0,1.0,0.63651,1.09861,0.4621,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,2,115210587,2,4,2.9997,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,maxdeg+meek,none,2,115210587,1,1,4.6997,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260819T065858Z,maxdeg+meek,none,2,115210587,2,4,2.9997,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,eig+meek,none,2,115210587,1,1,4.6997,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,2,115210587,2,4,2.9997,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,2,115210587,1,1,4.6997,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_true_gain"", ""gain"": 2}"
20260819T065858Z,oracle+meek,none,2,115210587,2,4,2.9997,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,random+meek,none,2,1528591101,1,0,9.2387,4,3,5,1.60944,1,1,4,3.0,0.25,0.5004,1.05492,0.55452,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,2,1528591101,2,5,5.5437,3,2,4,1.38629,1,1,3,2.0,0.33333,0.56234,1.03972,0.47739,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,maxdeg+meek,none,2,1528591101,1,2,3.2526,4,0,5,1.60944,1,4,4,0.0,1.0,0.95027,1.05492,0.10465,4,4,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260819T065858Z,eig+meek,none,2,1528591101,1,6,4.0763,4,2,5,1.60944,1,3,4,1.0,0.75,1.05492,1.05492,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.05492, ""mec_size"": 5, ""mec_entropy_nats"": 1.60944, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,2,1528591101,2,2,3.2526,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 3, ""mec_entropy_nats"": 1.09861, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,2,1528591101,1,2,3.2526,4,0,5,1.60944,1,4,4,0.0,1.0,0.95027,1.05492,0.10465,4,4,0,"{""rule"": ""max_true_gain"", ""gain"": 4}"
20260819T065858Z,random+meek,none,2,2139245632,1,0,12.189,4,2,9,2.19722,1,1,2,1.0,0.5,0.63651,1.09861,0.4621,2,0,2,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,2,2139245632,2,7,5.0999,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,maxdeg+meek,none,2,2139245632,1,2,6.6612,4,2,9,2.19722,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,1,1,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260819T065858Z,maxdeg+meek,none,2,2139245632,2,7,5.0999,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260819T065858Z,eig+meek,none,2,2139245632,1,2,6.6612,4,2,9,2.19722,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,1,1,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 9, ""mec_entropy_nats"": 2.19722, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,2,2139245632,2,7,5.0999,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 3, ""mec_entropy_nats"": 1.09861, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,2,2139245632,1,1,2.8569,4,2,9,2.19722,1,2,2,0.0,1.0,0.63651,1.09861,0.4621,2,2,0,"{""rule"": ""max_true_gain"", ""gain"": 2}"
20260819T065858Z,oracle+meek,none,2,2139245632,2,5,3.1247,2,0,3,1.09861,1,2,2,0.0,1.0,0.63651,1.09861,0.4621,2,2,0,"{""rule"": ""max_true_gain"", ""gain"": 2}"
20260819T065858Z,random+meek,none,2,1013733486,1,0,4.4717,3,2,6,1.79176,1,1,2,1.0,0.5,0.69315,1.09861,0.40547,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,2,1013733486,2,2,3.0656,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,maxdeg+meek,none,2,1013733486,1,2,3.0656,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260819T065858Z,maxdeg+meek,none,2,1013733486,2,0,4.4717,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,eig+meek,none,2,1013733486,1,2,3.0656,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 6, ""mec_entropy_nats"": 1.79176, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,2,1013733486,2,0,4.4717,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,2,1013733486,1,2,3.0656,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_true_gain"", ""gain"": 2}"
20260819T065858Z,oracle+meek,none,2,1013733486,2,0,4.4717,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,random+meek,none,2,1205066770,1,1,4.7392,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,3,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,2,1205066770,2,3,6.1491,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,maxdeg+meek,none,2,1205066770,1,1,4.7392,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,3,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260819T065858Z,maxdeg+meek,none,2,1205066770,2,3,6.1491,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,eig+meek,none,2,1205066770,1,1,4.7392,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,3,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""mec_size"": 8, ""mec_entropy_nats"": 2.07944, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,2,1205066770,2,3,6.1491,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,2,1205066770,1,1,4.7392,4,1,8,2.07944,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,3,0,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260819T065858Z,oracle+meek,none,2,1205066770,2,3,6.1491,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_true_gain"", ""gain"": 1}"
20260819T065858Z,random+meek,none,3,1209483262,1,6,3.213,3,0,4,1.38629,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,3,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,maxdeg+meek,none,3,1209483262,1,0,3.6541,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260819T065858Z,maxdeg+meek,none,3,1209483262,2,5,6.0582,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_undirected_degree"", ""degree"": 1}"
20260819T065858Z,eig+meek,none,3,1209483262,1,0,3.6541,3,1,4,1.38629,1,2,3,1.0,0.66667,1.03972,1.03972,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""mec_size"": 4, ""mec_entropy_nats"": 1.38629, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,3,1209483262,2,5,6.0582,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
20260819T065858Z,oracle+meek,none,3,1209483262,1,6,3.213,3,0,4,1.38629,1,3,3,0.0,1.0,1.03972,1.03972,0.0,3,3,0,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260819T065858Z,maxdeg+meek,none,3,1409296086,1,4,4.1062,5,2,12,2.48491,1,3,3,0.0,1.0,1.03972,1.09861,0.05889,3,2,1,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260819T065858Z,maxdeg+meek,none,3,1409296086,2,7,2.769,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_undirected_degree"", ""degree"": 2}"
20260819T065858Z,random+meek,none,3,1409296086,1,8,15.677,5,3,12,2.48491,1,2,3,1.0,0.66667,1.03972,1.09861,0.05889,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,3,1409296086,2,6,5.2207,3,3,6,1.79176,1,1,2,1.0,0.5,0.63651,1.09861,0.4621,0,0,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,3,1409296086,3,7,2.769,3,1,6,1.79176,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,random+meek,none,3,1409296086,4,4,4.1062,1,0,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,1,1,0,"{""rule"": ""uniform_over_open_targets""}"
20260819T065858Z,oracle+meek,none,3,1409296086,1,2,8.3622,5,2,12,2.48491,1,3,3,0.0,1.0,0.56234,1.09861,0.53628,3,1,2,"{""rule"": ""max_true_gain"", ""gain"": 3}"
20260819T065858Z,oracle+meek,none,3,1409296086,2,7,2.769,2,0,3,1.09861,1,2,2,0.0,1.0,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_true_gain"", ""gain"": 2}"
20260819T065858Z,eig+meek,none,3,1409296086,1,7,2.769,5,3,12,2.48491,1,2,3,1.0,0.66667,1.09861,1.09861,0.0,2,2,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.09861, ""mec_size"": 12, ""mec_entropy_nats"": 2.48491, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,3,1409296086,2,4,4.1062,3,1,4,1.38629,1,3,3,0.0,1.0,1.03972,1.03972,0.0,2,1,1,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 1.03972, ""mec_size"": 4, ""mec_entropy_nats"": 1.38629, ""mec_exhaustive"": true}"
20260819T065858Z,eig+meek,none,3,1409296086,3,4,4.1062,1,1,2,0.69315,1,1,1,0.0,1.0,0.69315,0.69315,0.0,0,0,0,"{""rule"": ""max_expected_information_gain"", ""eig_nats"": 0.69315, ""mec_size"": 2, ""mec_entropy_nats"": 0.69315, ""mec_exhaustive"": true}"
