arm,condition,model_tag,graph,n_total,n_success,n_failed,directed_f1_mean,directed_f1_sd,directed_f1_ci95_lo,directed_f1_ci95_hi,compelled_f1_mean,compelled_f1_sd,compelled_f1_ci95_lo,compelled_f1_ci95_hi,skeleton_f1_mean,skeleton_f1_sd,skeleton_f1_ci95_lo,skeleton_f1_ci95_hi,dag_shd_mean,dag_shd_sd,dag_shd_ci95_lo,dag_shd_ci95_hi,efficiency_mean,efficiency_sd,efficiency_ci95_lo,efficiency_ci95_hi,interventions_used_mean,interventions_used_sd,interventions_used_ci95_lo,interventions_used_ci95_hi,steps_taken_mean,steps_taken_sd,steps_taken_ci95_lo,steps_taken_ci95_hi,n_hypotheses_mean,n_hypotheses_sd,n_hypotheses_ci95_lo,n_hypotheses_ci95_hi,truth_in_hypotheses_mean,truth_in_hypotheses_sd,truth_in_hypotheses_ci95_lo,truth_in_hypotheses_ci95_hi,best_f1_in_hypotheses_mean,best_f1_in_hypotheses_sd,best_f1_in_hypotheses_ci95_lo,best_f1_in_hypotheses_ci95_hi,truth_rank_final_mean,truth_rank_final_sd,truth_rank_final_ci95_lo,truth_rank_final_ci95_hi,entropy_initial_nats_mean,entropy_initial_nats_sd,entropy_initial_nats_ci95_lo,entropy_initial_nats_ci95_hi,entropy_final_nats_mean,entropy_final_nats_sd,entropy_final_nats_ci95_lo,entropy_final_nats_ci95_hi,map_weight_final_mean,map_weight_final_sd,map_weight_final_ci95_lo,map_weight_final_ci95_hi,proposed_raw_mean,proposed_raw_sd,proposed_raw_ci95_lo,proposed_raw_ci95_hi,proposed_valid_unique_mean,proposed_valid_unique_sd,proposed_valid_unique_ci95_lo,proposed_valid_unique_ci95_hi,pc_skeleton_f1_ceiling_mean,pc_skeleton_f1_ceiling_sd,pc_skeleton_f1_ceiling_ci95_lo,pc_skeleton_f1_ceiling_ci95_hi,prompt_tokens_mean,prompt_tokens_sd,prompt_tokens_ci95_lo,prompt_tokens_ci95_hi,completion_tokens_mean,completion_tokens_sd,completion_tokens_ci95_lo,completion_tokens_ci95_hi,total_tokens_mean,total_tokens_sd,total_tokens_ci95_lo,total_tokens_ci95_hi,cost_usd_mean,cost_usd_sd,cost_usd_ci95_lo,cost_usd_ci95_hi,llm_calls_mean,llm_calls_sd,llm_calls_ci95_lo,llm_calls_ci95_hi,llm_repair_calls_mean,llm_repair_calls_sd,llm_repair_calls_ci95_lo,llm_repair_calls_ci95_hi,wall_sec_mean,wall_sec_sd,wall_sec_ci95_lo,wall_sec_ci95_hi,repair_remove_mean,repair_remove_sd,repair_remove_ci95_lo,repair_remove_ci95_hi,repair_add_mean,repair_add_sd,repair_add_ci95_lo,repair_add_ci95_hi,edits_correct_remove_mean,edits_correct_remove_sd,edits_correct_remove_ci95_lo,edits_correct_remove_ci95_hi,edits_correct_add_mean,edits_correct_add_sd,edits_correct_add_ci95_lo,edits_correct_add_ci95_hi
probe,anon,gpt-5.4-mini,asia,12,12,0,0.68492,0.144119,0.603377,0.766463,0.592923,0.218391,0.469357,0.71649,0.786134,0.066108,0.748729,0.823538,3.833333,1.267304,3.116288,4.550378,0.777778,0.164122,0.684917,0.870639,2.5,0.797724,2.048645,2.951355,2.5,0.797724,2.048645,2.951355,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.800335,0.073483,0.758759,0.841912,-1.0,0.0,-1.0,-1.0,2.460063,0.624382,2.106786,2.813341,0.060531,0.154406,-0.026833,0.147894,0.978102,0.060275,0.943999,1.012206,,,,,,,,,0.783379,0.073116,0.74201,0.824748,1119.25,1.76455,1118.251612,1120.248388,210.666667,47.584056,183.743452,237.589881,1329.916667,48.472032,1302.491033,1357.342301,0.001787,0.000215,0.001666,0.001909,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.104167,0.506112,2.817807,3.390527,2.833333,1.114641,2.202666,3.464001,2.5,1.243163,1.796614,3.203386,0.416667,0.514929,0.125318,0.708015,0.666667,0.778499,0.226189,1.107144
probe,anon,gpt-5.4-mini,cancer,12,12,0,0.756944,0.125933,0.685691,0.828198,0.77381,0.118614,0.706697,0.840922,0.756944,0.125933,0.685691,0.828198,1.583333,0.792961,1.134673,2.031994,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,28.333333,15.083605,19.79898,36.867686,0.083333,0.288675,-0.08,0.246667,0.764881,0.115769,0.699379,0.830384,-0.833333,0.57735,-1.16,-0.506667,1.344964,0.302637,1.173731,1.516197,0.552272,0.439475,0.303615,0.800928,0.792786,0.183056,0.689212,0.896359,,,,,,,,,0.72123,0.085313,0.67296,0.769501,699.5,1.243163,698.796614,700.203386,151.083333,45.55408,125.308686,176.857981,850.583333,46.1075,824.49556,876.671107,0.001205,0.000205,0.001088,0.001321,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.067417,0.491492,1.789329,2.345505,0.5,0.6742,0.118536,0.881464,1.666667,1.154701,1.013333,2.32,0.0,0.0,0.0,0.0,0.25,0.452267,-0.005894,0.505894
probe,anon,gpt-5.4-mini,earthquake,12,12,0,0.666865,0.21121,0.547362,0.786369,0.694444,0.220995,0.569405,0.819484,0.756151,0.104058,0.697274,0.815027,2.0,0.953463,1.460528,2.539472,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,38.833333,12.690966,31.652744,46.013923,0.0,0.0,0.0,0.0,0.777778,0.098082,0.722283,0.833273,-1.0,0.0,-1.0,-1.0,1.417906,0.388052,1.198345,1.637467,0.809648,0.391844,0.587942,1.031355,0.653724,0.228219,0.524597,0.782851,,,,,,,,,0.72123,0.085313,0.67296,0.769501,699.5,1.243163,698.796614,700.203386,147.583333,33.570708,128.588917,166.577749,847.083333,33.813548,827.951517,866.215149,0.001189,0.000151,0.001103,0.001274,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.108833,0.368832,1.900147,2.31752,1.083333,1.240112,0.381674,1.784993,2.333333,1.073087,1.726177,2.940489,0.083333,0.288675,-0.08,0.246667,0.333333,0.651339,-0.035196,0.701863
probe,anon,gpt-5.4-mini,sachs,12,12,0,0.429771,0.134899,0.353445,0.506097,1.0,0.0,1.0,1.0,0.63093,0.090298,0.579839,0.682021,12.25,2.454125,10.861448,13.638552,0.854167,0.128732,0.78133,0.927004,3.333333,0.984732,2.776169,3.890498,3.333333,0.984732,2.776169,3.890498,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.474122,0.099357,0.417906,0.530339,-1.0,0.0,-1.0,-1.0,3.180168,0.593046,2.84462,3.515715,0.134382,0.317532,-0.045279,0.314042,0.922707,0.181179,0.820195,1.025218,,,,,,,,,0.616529,0.084475,0.568733,0.664326,1718.916667,2.35327,1717.585179,1720.248154,232.333333,32.446693,213.974889,250.691778,1951.25,33.729202,1932.165907,1970.334093,0.002335,0.000147,0.002252,0.002418,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.887333,2.726399,3.344728,6.429939,3.666667,0.651339,3.298137,4.035196,3.25,0.965307,2.703826,3.796174,0.416667,0.514929,0.125318,0.708015,1.5,1.381699,0.71823,2.28177
probe,anon,gpt-5.4-mini,survey,12,12,0,0.70101,0.168082,0.605909,0.796112,0.713805,0.152564,0.627483,0.800126,0.796465,0.102607,0.738409,0.85452,2.583333,1.311372,1.841355,3.325312,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.791919,0.114653,0.727048,0.85679,-1.0,0.0,-1.0,-1.0,1.687932,0.824748,1.221287,2.154578,0.460796,0.519831,0.166673,0.754918,0.807832,0.248917,0.666994,0.94867,,,,,,,,,0.751515,0.108261,0.690261,0.81277,819.583333,1.564279,818.698259,820.468408,145.833333,42.509535,121.781299,169.885367,965.416667,42.330858,941.465729,989.367604,0.001271,0.000191,0.001163,0.001379,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.084833,0.458047,1.825669,2.343998,1.25,1.215431,0.562305,1.937695,2.333333,1.073087,1.726177,2.940489,0.083333,0.288675,-0.08,0.246667,0.75,0.965307,0.203826,1.296174
probe,anon,qwen3-coder-30b-a3b-instruct,asia,12,12,0,0.72087,0.127981,0.648458,0.793282,0.702712,0.167202,0.608108,0.797315,0.791948,0.055655,0.760458,0.823438,3.666667,1.302678,2.929607,4.403726,0.777778,0.164122,0.684917,0.870639,2.583333,0.668558,2.205061,2.961606,2.583333,0.668558,2.205061,2.961606,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.801411,0.071394,0.761016,0.841806,-1.0,0.0,-1.0,-1.0,2.435103,0.772241,1.998166,2.872039,0.225439,0.333688,0.036637,0.414241,0.888057,0.175404,0.788813,0.987302,,,,,,,,,0.783379,0.073116,0.74201,0.824748,1664.583333,6.855102,1660.704694,1668.461972,296.333333,67.729856,258.01156,334.655107,1960.916667,65.174533,1924.040703,1997.79263,0.00092,9.8e-05,0.000865,0.000976,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.954333,1.064511,3.35203,4.556637,2.916667,1.564279,2.031592,3.801741,3.5,0.797724,3.048645,3.951355,0.0,0.0,0.0,0.0,0.666667,0.651339,0.298137,1.035196
probe,anon,qwen3-coder-30b-a3b-instruct,cancer,12,12,0,0.772487,0.113524,0.708254,0.836719,0.789683,0.115681,0.72423,0.855135,0.772487,0.113524,0.708254,0.836719,1.5,0.6742,1.118536,1.881464,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,36.5,8.050974,31.944733,41.055267,0.0,0.0,0.0,0.0,0.780424,0.100807,0.723387,0.83746,-1.0,0.0,-1.0,-1.0,1.872364,0.497842,1.590684,2.154045,0.794151,0.460947,0.533345,1.054956,0.665135,0.224053,0.538365,0.791905,,,,,,,,,0.72123,0.085313,0.67296,0.769501,1100.833333,2.757909,1099.2729,1102.393767,212.666667,27.78925,196.943418,228.389915,1313.5,27.134346,1298.147299,1328.852701,0.000633,4e-05,0.00061,0.000656,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.361583,0.222993,2.235413,2.487754,1.416667,0.792961,0.968006,1.865327,2.75,1.13818,2.106014,3.393986,0.0,0.0,0.0,0.0,0.5,0.6742,0.118536,0.881464
probe,anon,qwen3-coder-30b-a3b-instruct,earthquake,12,12,0,0.728836,0.197492,0.617094,0.840578,0.77381,0.185125,0.669065,0.878554,0.745503,0.152007,0.659497,0.831509,2.0,1.705606,1.034963,2.965037,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,39.5,8.404544,34.744681,44.255319,0.0,0.0,0.0,0.0,0.780424,0.100807,0.723387,0.83746,-1.0,0.0,-1.0,-1.0,1.564171,0.70112,1.167475,1.960867,0.763597,0.445844,0.511337,1.015857,0.666341,0.216144,0.544046,0.788636,,,,,,,,,0.72123,0.085313,0.67296,0.769501,1100.833333,2.757909,1099.2729,1102.393767,245.083333,53.784855,214.651687,275.51498,1345.916667,52.265856,1316.344475,1375.488859,0.00068,7.8e-05,0.000636,0.000725,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.651417,0.403825,2.422931,2.879902,1.166667,0.937437,0.636262,1.697072,3.0,1.128152,2.361688,3.638312,0.0,0.0,0.0,0.0,0.5,0.6742,0.118536,0.881464
probe,anon,qwen3-coder-30b-a3b-instruct,sachs,12,12,0,0.419606,0.144277,0.337974,0.501238,1.0,0.0,1.0,1.0,0.623443,0.083784,0.576037,0.670848,12.5,2.504541,11.082922,13.917078,0.875,0.130558,0.80113,0.94887,3.416667,0.668558,3.038394,3.794939,3.416667,0.668558,3.038394,3.794939,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.472292,0.108538,0.410881,0.533703,-1.0,0.0,-1.0,-1.0,3.256205,0.607259,2.912616,3.599794,0.115528,0.269807,-0.037129,0.268186,0.916667,0.194625,0.806547,1.026786,,,,,,,,,0.616529,0.084475,0.568733,0.664326,2485.333333,8.094143,2480.753641,2489.913026,378.666667,146.70399,295.66107,461.672263,2864.0,144.714138,2782.120268,2945.879732,0.001281,0.000214,0.00116,0.001402,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.33175,2.734692,4.784453,7.879047,3.833333,0.389249,3.613095,4.053572,3.166667,1.403459,2.372585,3.960748,0.333333,0.492366,0.054751,0.611916,1.0,1.279204,0.276222,1.723778
probe,anon,qwen3-coder-30b-a3b-instruct,survey,12,12,0,0.667929,0.189205,0.560877,0.774982,0.697811,0.183181,0.594167,0.801456,0.766414,0.124336,0.696064,0.836764,2.916667,1.505042,2.065109,3.768224,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,45.333333,9.237604,40.106667,50.56,0.083333,0.288675,-0.08,0.246667,0.790404,0.120783,0.722065,0.858744,-0.833333,0.57735,-1.16,-0.506667,1.724617,0.637306,1.364028,2.085207,0.54083,0.650318,0.172878,0.908782,0.737997,0.292741,0.572363,0.90363,,,,,,,,,0.751515,0.108261,0.690261,0.81277,1260.833333,4.70654,1258.170358,1263.496309,259.916667,77.185088,216.245092,303.588242,1520.75,77.034968,1477.163363,1564.336637,0.000749,0.000113,0.000685,0.000813,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.919,0.742285,2.499013,3.338987,2.083333,1.083625,1.470215,2.696452,2.833333,1.337116,2.076789,3.589878,0.083333,0.288675,-0.08,0.246667,0.583333,0.668558,0.205061,0.961606
probe,named,claude-haiku-4.5,asia,12,12,0,0.76301,0.160338,0.67229,0.85373,0.720569,0.225341,0.59307,0.848067,0.829565,0.097474,0.774414,0.884716,3.0,1.858641,1.948375,4.051625,0.805556,0.171643,0.708439,0.902672,2.583333,0.514929,2.291985,2.874682,2.583333,0.514929,2.291985,2.874682,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.842386,0.074043,0.800492,0.88428,-1.0,0.0,-1.0,-1.0,2.405946,0.695938,2.012182,2.79971,0.173963,0.285038,0.012687,0.335238,0.896222,0.194191,0.786348,1.006095,,,,,,,,,0.783379,0.073116,0.74201,0.824748,1944.5,1.977142,1943.381327,1945.618673,407.25,76.186524,364.143416,450.356584,2351.75,75.539424,2309.009547,2394.490453,0.003981,0.00038,0.003766,0.004196,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.459,1.085987,5.844545,7.073455,1.666667,0.651339,1.298137,2.035196,2.083333,0.288675,1.92,2.246667,0.166667,0.389249,-0.053572,0.386905,0.833333,0.389249,0.613095,1.053572
probe,named,claude-haiku-4.5,cancer,12,12,0,0.800265,0.125434,0.729294,0.871235,0.809524,0.136209,0.732456,0.886591,0.824074,0.103193,0.765687,0.882461,1.25,0.621582,0.898307,1.601693,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,33.5,12.566188,26.39001,40.60999,0.166667,0.389249,-0.053572,0.386905,0.833334,0.11396,0.768854,0.897813,-0.5,1.243163,-1.203386,0.203386,1.715528,0.463597,1.453223,1.977833,0.618518,0.541992,0.311858,0.925179,0.736218,0.253552,0.592758,0.879679,,,,,,,,,0.72123,0.085313,0.67296,0.769501,1511.75,0.965307,1511.203826,1512.296174,379.333333,42.294064,355.403214,403.263453,1891.083333,42.429532,1867.076566,1915.090101,0.003408,0.000212,0.003289,0.003528,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.616833,4.696717,3.959416,9.274251,1.083333,0.288675,0.92,1.246667,1.75,0.621582,1.398307,2.101693,0.083333,0.288675,-0.08,0.246667,0.75,0.753778,0.32351,1.17649
probe,named,claude-haiku-4.5,earthquake,12,12,0,0.844246,0.077561,0.800362,0.88813,0.853175,0.071669,0.812624,0.893725,0.844246,0.077561,0.800362,0.88813,1.083333,0.514929,0.791985,1.374682,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,32.0,7.954416,27.499366,36.500634,0.083333,0.288675,-0.08,0.246667,0.844246,0.077561,0.800362,0.88813,-0.833333,0.57735,-1.16,-0.506667,1.566077,0.653889,1.196104,1.936049,0.454287,0.420674,0.216268,0.692306,0.78746,0.207366,0.670131,0.904789,,,,,,,,,0.72123,0.085313,0.67296,0.769501,1508.75,0.965307,1508.203826,1509.296174,366.75,97.301897,311.696269,421.803731,1875.5,97.320931,1820.4355,1930.5645,0.003342,0.000487,0.003067,0.003618,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.672083,0.890624,4.168166,5.176001,1.333333,0.651339,0.964804,1.701863,1.833333,0.834847,1.360974,2.305693,0.0,0.0,0.0,0.0,1.0,0.852803,0.517481,1.482519
probe,named,claude-haiku-4.5,sachs,12,12,0,0.39327,0.085417,0.34494,0.441599,1.0,0.0,1.0,1.0,0.631973,0.08199,0.585582,0.678363,12.75,1.815339,11.722875,13.777125,0.916667,0.123091,0.847021,0.986312,3.0,0.953463,2.460528,3.539472,3.0,0.953463,2.460528,3.539472,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.481389,0.076303,0.438216,0.524561,-1.0,0.0,-1.0,-1.0,3.007079,0.51955,2.713116,3.301042,0.000452,0.001568,-0.000434,0.001339,0.99995,0.000173,0.999852,1.000048,,,,,,,,,0.616529,0.084475,0.568733,0.664326,2579.5,2.679891,2577.983709,2581.016291,437.833333,84.993939,389.743485,485.923182,3017.333333,85.133407,2969.164574,3065.502093,0.004769,0.000425,0.004528,0.005009,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.4755,1.360244,6.705869,8.245131,1.916667,0.288675,1.753333,2.08,2.25,1.215431,1.562305,2.937695,0.166667,0.389249,-0.053572,0.386905,1.416667,0.900337,0.907253,1.92608
probe,named,claude-haiku-4.5,survey,12,12,0,0.66431,0.239714,0.528679,0.799941,0.680976,0.232012,0.549704,0.812249,0.808586,0.101691,0.751048,0.866123,2.75,1.712255,1.7812,3.7188,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,0.0,48.0,48.0,0.083333,0.288675,-0.08,0.246667,0.810101,0.111822,0.746832,0.87337,-0.833333,0.57735,-1.16,-0.506667,1.465287,1.101896,0.84183,2.088743,0.634707,0.713807,0.230833,1.038582,0.677262,0.327701,0.491848,0.862677,,,,,,,,,0.751515,0.108261,0.690261,0.81277,1627.916667,1.621354,1626.999299,1628.834034,309.083333,99.048618,253.041302,365.125365,1937.0,98.735643,1881.135051,1992.864949,0.003173,0.000495,0.002893,0.003453,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.9365,4.236593,3.539422,8.333578,1.333333,0.492366,1.054751,1.611916,1.916667,0.288675,1.753333,2.08,0.083333,0.288675,-0.08,0.246667,0.583333,0.514929,0.291985,0.874682
probe,named,gemini-3-flash-preview,asia,12,12,0,0.878522,0.107196,0.817871,0.939174,0.914352,0.110769,0.851679,0.977025,0.900745,0.084528,0.852918,0.948571,1.666667,1.370689,0.891126,2.442207,0.805556,0.171643,0.708439,0.902672,2.583333,0.514929,2.291985,2.874682,2.583333,0.514929,2.291985,2.874682,48.0,0.0,48.0,48.0,0.25,0.452267,-0.005894,0.505894,0.899157,0.080428,0.853651,0.944664,-0.5,0.904534,-1.011788,0.011788,2.323706,0.600159,1.984134,2.663278,0.140019,0.270681,-0.013133,0.293171,0.917774,0.176322,0.818011,1.017538,,,,,,,,,0.783379,0.073116,0.74201,0.824748,1463.333333,31.128278,1445.720852,1480.945815,200.25,33.018246,181.568169,218.931831,1663.583333,43.403934,1639.025246,1688.141421,0.001332,9.9e-05,0.001276,0.001388,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.252417,4.760765,3.55876,8.946073,0.916667,0.668558,0.538394,1.294939,2.75,0.621582,2.398307,3.101693,0.416667,0.514929,0.125318,0.708015,2.166667,0.937437,1.636262,2.697072
probe,named,gemini-3-flash-preview,cancer,12,12,0,0.895503,0.120972,0.827056,0.963949,0.93254,0.130739,0.858567,1.006512,0.895503,0.120972,0.827056,0.963949,0.75,0.753778,0.32351,1.17649,0.166667,0.389249,-0.053572,0.386905,0.833333,0.389249,0.613095,1.053572,0.833333,0.389249,0.613095,1.053572,42.333333,6.020168,38.927103,45.739564,0.416667,0.514929,0.125318,0.708015,0.895503,0.120972,0.827056,0.963949,-0.166667,1.029857,-0.749363,0.41603,1.558526,1.006324,0.989144,2.127907,0.464086,0.416877,0.228215,0.699956,0.768546,0.230193,0.638302,0.89879,,,,,,,,,0.72123,0.085313,0.67296,0.769501,872.5,22.637459,859.691652,885.308348,163.75,23.417651,150.500217,176.999783,1036.25,32.599847,1017.8049,1054.6951,0.000927,7.1e-05,0.000887,0.000968,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.50625,3.62997,2.452401,6.560099,0.0,0.0,0.0,0.0,2.25,0.621582,1.898307,2.601693,0.0,0.0,0.0,0.0,1.25,0.753778,0.82351,1.67649
probe,named,gemini-3-flash-preview,earthquake,12,12,0,0.955026,0.066946,0.917148,0.992904,0.964286,0.06461,0.927729,1.000842,0.955026,0.066946,0.917148,0.992904,0.333333,0.492366,0.054751,0.611916,0.25,0.452267,-0.005894,0.505894,0.75,0.452267,0.494106,1.005894,0.75,0.452267,0.494106,1.005894,37.333333,6.227992,33.809515,40.857151,0.666667,0.492366,0.388084,0.945249,0.955027,0.066945,0.917149,0.992904,0.333333,0.984732,-0.223831,0.890498,1.053504,1.004995,0.484875,1.622133,0.418958,0.455143,0.161436,0.676479,0.822081,0.210511,0.702973,0.941189,,,,,,,,,0.72123,0.085313,0.67296,0.769501,872.666667,27.815409,856.928618,888.404716,162.333333,16.571242,152.957271,171.709396,1035.0,36.543872,1014.323358,1055.676642,0.000923,5.6e-05,0.000892,0.000955,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.749583,4.029941,2.46943,7.029737,0.0,0.0,0.0,0.0,1.833333,0.389249,1.613095,2.053572,0.0,0.0,0.0,0.0,1.416667,0.668558,1.038394,1.794939
probe,named,gemini-3-flash-preview,sachs,12,12,0,0.423422,0.12035,0.355328,0.491516,1.0,0.0,1.0,1.0,0.6842,0.088528,0.634111,0.734289,12.166667,2.329,10.848911,13.484423,0.9375,0.113067,0.873526,1.001474,2.5,1.167748,1.839284,3.160716,2.5,1.167748,1.839284,3.160716,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.493638,0.092018,0.441574,0.545702,-1.0,0.0,-1.0,-1.0,2.692878,0.613201,2.345927,3.03983,0.115525,0.269808,-0.037133,0.268183,0.916667,0.194625,0.806547,1.026786,,,,,,,,,0.616529,0.084475,0.568733,0.664326,2301.583333,31.07018,2284.003724,2319.162942,199.166667,41.988815,175.409258,222.924075,2500.75,46.59521,2474.386278,2527.113722,0.001748,0.000124,0.001678,0.001818,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.98425,3.922585,4.764838,9.203662,0.666667,0.492366,0.388084,0.945249,3.0,0.738549,2.582127,3.417873,0.333333,0.492366,0.054751,0.611916,2.833333,0.937437,2.302928,3.363738
probe,named,gemini-3-flash-preview,survey,12,12,0,0.667668,0.208883,0.549482,0.785855,0.710354,0.200681,0.596808,0.8239,0.805034,0.117067,0.738797,0.871271,3.0,1.758098,2.005262,3.994738,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,43.666667,8.605847,38.79745,48.535883,0.083333,0.288675,-0.08,0.246667,0.803402,0.138016,0.725312,0.881492,-0.666667,1.154701,-1.32,-0.013333,2.107524,0.928999,1.581893,2.633155,0.790754,0.715728,0.385793,1.195715,0.592449,0.320042,0.411369,0.77353,,,,,,,,,0.751515,0.108261,0.690261,0.81277,1053.25,39.607449,1030.839976,1075.660024,185.166667,35.580468,165.035122,205.298212,1238.416667,59.947641,1204.498096,1272.335238,0.001082,0.000114,0.001018,0.001146,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.993,5.431103,3.920064,10.065936,0.166667,0.389249,-0.053572,0.386905,2.25,1.215431,1.562305,2.937695,0.083333,0.288675,-0.08,0.246667,1.0,0.953463,0.460528,1.539472
probe,named,gpt-4o-mini-2024-07-18,asia,12,12,0,0.757486,0.083447,0.710272,0.804701,0.704034,0.107516,0.643202,0.764867,0.788736,0.062986,0.753099,0.824374,3.25,0.965307,2.703826,3.796174,0.75,0.150756,0.664702,0.835298,2.75,0.452267,2.494106,3.005894,2.75,0.452267,2.494106,3.005894,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.78776,0.083797,0.740347,0.835172,-1.0,0.0,-1.0,-1.0,2.213448,0.76585,1.780128,2.646769,0.091342,0.22212,-0.034334,0.217019,0.949749,0.144697,0.867879,1.031619,,,,,,,,,0.783379,0.073116,0.74201,0.824748,1238.25,1.76455,1237.251612,1239.248388,119.083333,17.562658,109.146324,129.020343,1357.333333,17.243356,1347.576986,1367.089681,0.000257,1e-05,0.000251,0.000263,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.091583,0.559046,2.775273,3.407893,3.5,0.522233,3.204519,3.795481,2.666667,1.370689,1.891126,3.442207,0.166667,0.389249,-0.053572,0.386905,0.416667,0.514929,0.125318,0.708015
probe,named,gpt-4o-mini-2024-07-18,cancer,12,12,0,0.796627,0.109986,0.734396,0.858857,0.805556,0.110206,0.743201,0.86791,0.796627,0.109986,0.734396,0.858857,1.333333,0.651339,0.964804,1.701863,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,34.0,11.661904,27.401657,40.598343,0.083333,0.288675,-0.08,0.246667,0.796627,0.109986,0.734397,0.858858,-0.833333,0.57735,-1.16,-0.506667,1.940208,0.460831,1.679468,2.200948,0.250493,0.398776,0.024863,0.476122,0.905892,0.1828,0.802464,1.009321,,,,,,,,,0.72123,0.085313,0.67296,0.769501,804.5,1.243163,803.796614,805.203386,116.0,28.216694,100.034902,131.965098,920.5,28.433335,904.412326,936.587674,0.00019,1.7e-05,0.000181,0.0002,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.81075,1.728962,1.832498,3.789002,2.25,0.452267,1.994106,2.505894,3.25,1.288057,2.521213,3.978787,0.0,0.0,0.0,0.0,0.666667,0.778499,0.226189,1.107144
probe,named,gpt-4o-mini-2024-07-18,earthquake,12,12,0,0.828373,0.092696,0.775925,0.880821,0.837302,0.089568,0.786624,0.887979,0.828373,0.092696,0.775925,0.880821,1.166667,0.57735,0.84,1.493333,0.083333,0.288675,-0.08,0.246667,0.916667,0.288675,0.753333,1.08,0.916667,0.288675,0.753333,1.08,32.0,10.054398,26.311189,37.688811,0.083333,0.288675,-0.08,0.246667,0.837302,0.089568,0.786624,0.887979,-0.833333,0.57735,-1.16,-0.506667,1.787174,0.694068,1.394468,2.17988,0.358035,0.461745,0.096778,0.619292,0.843237,0.213821,0.722257,0.964218,,,,,,,,,0.72123,0.085313,0.67296,0.769501,798.5,1.243163,797.796614,799.203386,114.583333,31.364306,96.837307,132.32936,913.083333,31.621219,895.191944,930.974722,0.000189,1.9e-05,0.000178,0.000199,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.686667,0.747592,2.263677,3.109656,2.083333,0.288675,1.92,2.246667,3.0,1.537412,2.130127,3.869873,0.083333,0.288675,-0.08,0.246667,0.916667,0.792961,0.468006,1.365327
